comment,likes_count
best wishes trump biden need a rest,1
folks who is better for usa,1
if i can extract themes from these 2 candidates i can see that trump is very focused on economics biden is very focused on equity both very good qualities but we need balance please utilize experts who can appraise and scientifically predict the outcomes of your strategies free from political bias republican and democrats need to work together to make our country happier the problem is that most of the incentives are based on republican and democrat interests very divisive let us solve problems by being objective,1
thats it were screwed,1
trump is worse there isnt anything about him that is better for me this is entertainment,1
trump 2024,1
a 10 tariff would increase our averaged annual household cost from 1700 to 2300,1
president donald trump is a legend if he cared about money or wanted a quiet life he wouldnt be running he cares about america and the american people along with his own family vote for this great leader and save the usa from the forces who wish to destroy it and its values vote trump24,1
biden should have had one answer in place for all questions asked biden no comment he would have looked alot better,1
biden is the one who lowered insulin trump has said he will get rid of social security trump likes to say everyone else lies to deflect all the lies he tells,1
groceries that cost 100 now cost 120 id love to find where theyre that cheap right now because its not in oregon,1
i would hate to be on the battle field with joe,1
joe biden turned around what he has done and lied when he said trump did ittrump didnt have to steal and cheat his way to the top,1
why oh why are these our options looking at our future is saddening and scary ive read 75 pages so far of project 2025 so i refuse to vote red but what person with eyes and ears wants to vote for biden i truly appreciate our government and our constitution and i dont think either of these men reflect or uphold american values i believe they represent the extremes of our nation not the middle and im extremely disappointed that both parties chose these men to run head to head again,1
props to the hoster too this has to be the best moderated debate i have ever seen,1
equityyyyy is all joes doing,1
biden reminds me of that scene in transformers 2 when sam is going skitz on in the lecture room,1
federal governments job is not healthcare social security retirement marriage all personal responsibility issues we are personally responsible for ourselves when you put your responsibility in the governments hands youre f,1
joe said on videowe have set up the most extensive voter fraud system in the world,1
so biden didnt do well and trump lied about every issue tarrifs dont cost other countrys money they cost american consumers money exploding the deficit and the national debt jan 6th was not an accident the supreme court has been weaponized unfairly and the amount of russian influence in the 2016 election should help people to decide who to vote for sadly people who parrot fox news bullet points never read the mueller report the world is watching,1
they wanted trump tower for migrantsand to destroy djt45 s character,1
taxing the wealthy produces higher inflation,1
these men both have led this country mr trump said years ago that he would never run for president how is it that a man with just 4 years of political experience just annihilated a man with 57 years of political experience the look on joes face says it all when donald speaks we have 4 months left until one of these men is gonna to lead the country for the next four years can you guess who its gonna be,1
trump poops pants at 11625 seriously listen,1
this is so great because they dispise each other,1
entertaining,1
they really shouldve had more cnn logos,1
jesus i dont know how to proceed with my day after watching that,1
2737 bro said period hahshsbdkwnsjdnejw,1
biden is making things up trump told putin to do whatever ever he wants,1
time to watch this now,1
its heartbreaking to watch biden,1
trump biden,1
cnn knew he had dementia they tried so hard joe but they cant hide anymore we knew joe wasnt running this country its a joke but unfortunately we are not laughing,1
mr joe biden obvious got alzheimers the way he look the way he act the way he speak you really cant hide yourself he is not the same person 4 year ago,1
theres nothing behind bidens eyes no ones home,1
they just arrested 8 terrorist in philadelphia recently,1
next election will be the most heated election of all time,1
im from russia i think its embarras for u,1
just started watching this and it amazes me biden actually believes his own lies like most citizens dont have eyes,1
lets go brandon button,1
trump installed border fence at texas biden removed it,1
the ideaaaaaa,1
no ways there must be someone lying between the two,1
biden just serving memes,1
trump says anything biden balony liar,1
bidens all sentences start with the idea is that,1
the us are the biggest danger for us europeans you are pushing towards a war you want us dead,1
trump entry was awesome,1
i am not an american citizen but can we have obama back,1
high level of democracy,1
is this really the best you have america,1
5645 did biden say child market,1
i see bidens lips keep moving but i can barely hear any sound out of it,1
guys this debate almost more than 90 mins you should respect thier age and allow them to sit to start debate the guys who are asking the questions they sat infront of president this is disrespect to them the debate pattern should change how many of you with me,1
is biden an ai,1
love trump,1
neither one has to win set up a new device for both to lose ground,1
the idea that biden would be an effective president for four more years is simply not true come on man haha mimicking biden but how true it is trump cannot answer a question you ask him something and he responds with a litany of things unrelated to the question hes a runaway train,1
wow choice between a zomby and a harlecin we are and thats the world leader if i where putin i would also not respect nato at all,1
basically how this went donald trump presented something really good joe biden either looked at him very weird made a frowny face change the subject said all he said was not true then over exaggerates almost everything he said,1
biden just quit and get into treatmenttrump for president 2024biden is the biggest war mongerafter obama and bill clinton trumps presidency was the most peaceful 4 years that the world ever had,1
biden is hippocrates on middle war and europe war biden will loose this time because biden is supporting war thats shame,1
oh no my good sir what happened to you,1
1153 with the covid i skibidi with,1
when biden flutters his eyes like that and starts stuttering he reminds me of aunt clara from the tv show bewitched,1
you know when trump is honest by calling biden as nd all of his bs at 5820,1
trump,1
biden keeps telling the tv audience to watch out for trumpbecause biden cant stand on his own policies,1
oh please dont vote for trump,1
its like 2 kids fighting for a lollipop,1
being an indian i love ex president donald trump he is such person as compared to criminal biden,1
biden if god loved a liar youd be number one on his list,1
bidens smile looks very cute like a child he is of a very old age but doesnt have the strength he moves his head from side to side very comfortably anger was never seen in the debate,1
thats a lot of pauses for biden,1
brothers sisters and in laws,1
1027 correct the us looks like a muppet show for us old europeans,1
people please reply on this when it was the last time you had enough essentials for 100 at least toilet paper few eggs and chicken and maybe shampoo for your kids to take a bath,1
outback daddy and salami,1
senility and being senile are oldfashioned terms that doctors may have used to refer to dementia some people may use senility to describe a decrease in the ability to think concentrate or remember a contemporary term that doctors use is neurocognitive disorder which might be either minor or major,1
they both have soulless eyes theyre probably clones or robots,1
when you are weak so will your military thats how it is biden,1
brain dead joe actually did better than expected,1
i dont want to vote either ones theyre both not qualified for president,1
this is comedy,1
talking about grocery lol my grocery went up 100 bag of chips got smaller and price got higher,1
trump biden,1
if you listen very closely at around 1 hour 16 minutes and si many seconds when trump is talking about tariffs it sounds like joe crapped his pants i thought it was him swallowing but its not ive watched it like 5 times,1
trumps face when biden called him a whiner truth hurts,1
communist news network contact with campaign staff will not be allowedexcept for the earbud that is implanted in joeys ear for communication with barry obama,1
all i heard from biden was the idea,1
so bidens media spins untrue salacious headlines and he just regurgitates them during a debate he has yet to present any solutions to problems our country faces under his watch,1
america is interesting if putin is a war criminal when he is at the receiving end of nato trespassing what does that make america who is bent on making ukraine a nato colony against all border and regional security control agreements,1
joey you lost me the first moment you walk on stage because you lied about everything,1
biden got destroyed,1
trump biden also did anyone else hear biden pass gas or was it just me,1
my president trump,1
love my father donald trump,1
vegetable biden speakswow,1
trump 2024,1
1843 how is going to restore roe v wade hes not that is a blatant lie if it is restored it wont be until the democrats have a majority in scotus which will be at least two decades if ever,1
cant understand a word biden is saying,1
omg what biden has to go he cant even speak what a scary thing he could never ever make another term bye biden,1
this cant be real its worse than a nightmare worse than a bad written comedy an announced tragedy indeed feeling deeply sorry and embarrassed for all the people living in the us would be better to have no choice than choosing between these two unbelievable and surreal and unfortunately it will affect the whole world too what a mess,1
at least biden can still count to three,1
trump 2024,1
yall over there at cnn shouldve had the bouncing ball go word to word when president joe biden was talking tee hee,1
joe bidens brain is searching for wifi most of the times did he know that is useless,1
this is not a presidential debate this is laughin,1
my dear american friend why a president neet to good at debating is he a leader or a speaker,1
biden looks goofy af,1
trump 2024,1
houston we have a problem this is houston say again please the eagle can not land,1
number 1 gibberish number two more gibberish number 3 complete gibberish,1
im not gonna lie biden looks like he is solving the hardest problem in math 3122,1
trump killed it at 3900,1
we dont want biden to win just because we dont want our country to be a battleground,1
the only thing i want trump to do is stop lying,1
biden looks like a baby and he is really the baby because he is a grandad with childish dreams he actually resembles an infant,1
congratulations trump for becoming president love from india,1
although biden was a cadaver this was a masterclass by trump in destroying your opponent lol,1
first thing i noticed was president biden wasnt muted coming on but trump was 249,1
lets go trump,1
i find it hilarious how biden always points at the podium when he walks on to a stage,1
biden is the worst president of the worldhe deserves this superaward,1
respectfully god bless the united states of america,1
i keep asking my self why they trying to control how maney kid you have and you call yourself free,1
11624 farting,1
biden has dementia aggression,1
criminal vs a ghost,1
its like his voice is stuck in his body also these are both terrible candidates for president if this is what we have to choose from then there isnt a point in voting,1
biden couldnt pass a kindergarten level exam i bet he forgets what the name of the country hes running is,1
does he have a cold the president maybe they should give him lime or lemon with honey warm they should use castor oil in their hair,1
we need young leader,1
yall come get your grandpas,1
biden doesnt know anything trump should run again,1
what trump did to help the veterans was so much better than what biden has done biden has very little respect for those of us who served i know this as i am a 100 service connected medically and honorably retired and disabled us army iraqoif operation iraqi freedom combat wounded veteran i know for a fact that trump holds so much more support for our boys and girls in uniform whether its in blue or green,1
whatever drug they have biden on starts to wear off at 1114 you welcome,1
12205 is it just me as soon as i leave my house i see the failure of our country ask about anything nothing is going right at this point im i crazy,1
just the expression s on biden s face is so creepy he s totally out of it joe hurt america beyond repair trump won the election and joe left billions of our millitary equipment in afghanistan brand new jeeps and aircraft and 13 of our own men killed and what does joe do he checks his watch and yawn s when the dead was brought back our precious soiders he is demonic,1
americans shall be great again and again americans are the leaders of the world,1
joe just lying through his teeth the look he had on his face when trump talks is the look i have when joe speaks,1
free america from biden and this misery he cant even talk he is a puppet,1
haha lowered the price of prescription drugs as i cant afford medication that keeps me alive because a bottle is 600 dollars you can keep your lies mr biden,1
trump didnt say one true thing amazing,1
those cages have always been there in fact when obama was president is when they were noticed those cages go way back and they put the blame on trump which is a lie those cages sure were there but not during trumps time oh my gosh people mms oc or whatever her name is wherever shes from somewhere else she was blaming trump and it was their way before then get your facts right tell the truth,1
what biden said bidengo home,1
what an embarrassment the sitting president is,1
simpleamerican patriottrumprcmmunitcmprmiedchineeespydiaperje,1
my god biden is such a liar trump24,1
just so all know the border patrol never endorsed biden lol,1
ive been waiting 4 years for this goodbye biden,1
i votedtrump the first time and im voting him again,1
love him or hate himtrump did every single thing he campaigned on in four years meanwhile biden is promising things again just to get elected wont do it,1
we vote for biden,1
this looks more like an snl sketch or southpark episode than a real debate,1
belgium herewhat is going on heresorry but bidenyour hope is clearly ready for a retirement homeplease please get someone elseor else trump is going to win and you know itbiden isnt fit to work any job anymorenot even mcdonalds,1
i feel sorry for the americans how can these be their candidates,1
trump 2024,1
this is so sad how can this be so bad trump affirms so many lies he reminds me of bad times in history scary,1
im voting for kanye,1
the fact that biden is running is a crime,1
scary,1
100 then 120 now is this a joke more like double now 200 cnn lies constantly,1
the irony is after this debate it is 100 obvious that biden is not running this country how could he if that is the fact we want unfettered access to the oval office we want to see him daily in action not handled but day in day out dealings clearly there will be private meetings but there will be way more nonprivate meetings events discussions etc show us voters biden in presidential mode on a daily basis not cherry picked events or footage not question and answer periods where he is fed info in his ear or someone pulls him away you have 4 months until we vote four months to prove he is really running the country 4 months to put him out there to answer all questions and not prescreened questions,1
biden is ang ai robotic,1
1200 literally dying sounds,1
its amazing how bad joe speaks yet people still root for him showing the world how dumb weve become everything he says is remembered and not from his own mind just a puppet lol,1
american friends i feel for you i shall pray for you all,1
what a joke,1
the whole government as a whole is a faction of evil i will never subscribe to a label,1
if this doesnt wake people up to how incompetent biden is i dont know what will,1
the first and the last debate,1
stopped at when hamas envaded israel they hate each others gut but still agree on supporting genocide nothing will change then,1
i detest trump but papau he just aint got it,1
bro none of these guys are fit to be president both of them contributed to where we are now both printed money and now feeling the effects,1
biden got demolished it was beautiful,1
dumb and dumber i feel sorry for my neighbors to the south,1
12142 the idea that somehow we are this failing country i never heard a president talk like this before dude literally said the same thing about our country under trumps presidency look at all the hypocrisy and lies,1
number one the ideeeeeaaaa,1
biden the sky is blue and its impossible for a ant to stand on a elephant while the cat is at the barbershop,1
absurd reality we live in a clown and a zombie i am not siding with the zombie but yall are absoletely crazy to think trump would ever care about anyone other than himself trump first not america give him full control and he will do as he did with his companies get as much money out of it for personal gains as possible before filing for bankrupcy investors see no money coming back because it didnt work out but what did work out is his wealth in reality increasing as opposed to his wealth on paper if you go by the papers the only thing he has in terms of money is his taxdebts,1
my grandma is 94 and has much better speech than biden,1
2133,1
theres no one coming from insane asylums only trump lies like this and uses such bigoted language,1
there are no abortions ripping babies out of the woman ever there are sometimes c sections to save the baby there are also terrible circumstances where women must birth a dead infant or stillborn birth trump knows nothing,1
biden is too old trump doesnt deserve to be running after he incited a riot after losing the last election this is the democrats and republicans way of spitting at the voters showing you your vote doesnt matter by giving you two of the worst possible candidates to choose from lol this election everyone should vote for anyone that isnt a d or r,1
poor biden looks like a smacked baby every time trump brings up his major failures he doesnt perk up again until trump tells a lie if trunp was capable of sticking to the truth biden would be in tears,1
age doesnt matter for a wise man like joe to be a president we have an old stupid worst president here in zimbabwe,1
its weird to hear biden take credit for insulin prices i remember when trump signed that bill,1
2058 huh,1
biden is a joke,1
sleepy joe just wants to sleep so leave him alone,1
go with trump bro dont be with biden he is gonna kill us hes been rising prices that public pools are closing now and everything is all cause of him lets say thank god the comments are open,1
biden is winning this next election by more votes than he did the last election,1
biden is suffering from asthma his breathing is bad,1
trump is the best choice for amerigo and the world,1
im scared about what trump thinks hes going to do about russia is he going to let them keep crimea and the other annexed parts of ukraine,1
trump 2024,1
i feel bad for americans for having such a special ed president,1
i lose brain cells every time i hear biden speak,1
this comment section gets my vote for funniest act ever,1
i keep having to rewind this to try to make sense of biden,1
go trump america needs you,1
biden is a joke trump,1
can we vote not to have biden or trump good god they both suck so bad,1
the comment section is more entertaining and meaningful than the actual debate we are listening to,1
214 he almost got lost,1
mr president trump we need you again,1
more like double the price for groceries used to be 100 for a couple bags now 200 for the same groceries crazy how biden cooking americans,1
go mr trump fix america like it was before biden destroyed it totally,1
or forgetfools,1
u guys love war,1
well democrats hope you are waking up and realizing the media has been lying to you for years about biden and they lie about everything else too and start accepting trump as the 47th president as it will be a trump landslide,1
every time biden says if im elected ill do x why have you not done it already why are you waiting till 2nd term,1
позор сша видел весь мир,1
go back and look at biden early in his political career completely racist lol,1
why is so frightening that trump win the elections,1
project 2025 is pure gop fascism,1
wildly entertaining seeing bidens expressions and listening to him try to speak normally,1
biden is bitterly unfit for the office,1
puppet show talking bs especially that idiot on the right side and host are so one sided take out that ear peace from their ears and then youll see real comprehension of both apponenets the only choice of two ids is trump,1
this orchestrated biden acts old drops out newsom becomes president elections get canceled newsom serves 8 years newsom and pelosi sell america to china and russia ww3 breaks out martial law and one world government control 99 peasant population the 1 work along with ai to keep humans enslaved last attempt for revolution takes place in the future when the peasants go to war with sticks and stones unfortunately ai wins and the surviving peasants are left to live underground and in tunnels this is terminator ai takeover and theres nothing the people can do now change future its all been predestined,1
what do you think is the most embarrassing moment,1
dam trump is sharp answer most questions and get back at all bidens mumbling,1
the idea the idealook heres the thing er you knowthe thing bye done,1
bidens staring off into another dimension always gets me,1
the idea biden could not remember any other way to start a sentence,1
please bring up biden telling that reporter he would blow up russias nordstream pipeline and then sonofabitxh it happenedbiggest ecological nightmare event and worst thing for europeans nreding cheap fuel to warm their homes and risk ww3 good job biden youre a big man,1
biden is fossalizing right before our eyes,1
trump 2024,1
if i was an american and old enough then i would vote for donald trump,1
830 surprised biden face,1
i had way more money when trump was president now im broke,1
how cringe,1
just an outside perspective since im not american points made by trump were towards the questions points made by biden were towards what trump did wrong then trump was then obligated to correct biden it was a vicious cycle,1
bidens already dead but someone has forgot to bury somehow rip anyway,1
wanted to tell everyone that jesus loves you all and that jesus christ is king those who wanna accept jesus as lord and saviour here is the prayer of salvation according to romans 10 v 9 o lord god l believe with all my heart in jesus christ son of the living god i believe he died for me and god raised him from the dead i believe hes alive today i confess with my mouth that jesus christ is the lord of my life from this day through him and in his name l have eternal life lam born again thank you lord for saving my soul iam now a child of godhallelujah holy spirit come into heart amen congratulations beloved john 14 v 6 jesus answered i am the way and the truth and the life no one comes to the father except through me hallelujah,1
i see a pattern with trump he doesnt care whos in the firing line to get to his next presidential term he a narcissist a truly horrible person and is going to get us all killed i hope if joe does get his next term then hes going to need a very strong team to work very closely with him and be on point,1
my insulin cost me 600 dollar for 90 days you lied joe omg joe you got our soldiers killed many of them and gave our military vehicles away,1
my insulin cost me 600 dollar for 90 days you lied joe,1
ukraine average age of soldiers is 45 smfh our proxy war wiped out a generation all war over energy hunter biden on ukraines energy board how did blowing up the nordstream pipe line help the climate largest release of methane gas ever black rock controls our government,1
i dont usually commend cnn bc they are phake nooz but whoever made the decision to split screen did the right thing but they still want us to not trust our lyin eyes,1
what about other contestants,1
i think trump is the next president of america,1
biden is very detailed and should get some credit,1
is joe even gunna make it to november,1
i am a veteran and to hear what creepy joe said what he did for us vets i erupted bogus i was yelling obscenities at the screen in honor of every single veteran i know,1
the american president people what a disgrace the greatest enemies of americans are those master minds that want to keep president biden in the office so that they continue controlling us they way they want,1
everyone keep in mind that joe biden didnt get elected he was appointed by tyrants in the united states democratic party and the chinese communist this is the most ridiculous debate in the history of this country,1
anyway we have hawk thua,1
a train wreck for biden fjb,1
there was no lies in anything trump said the funny thing is thats the medias go to line but you have to notice this they never specify what lies trump told,1
ten z prawej do leczeniato kukła,1
border patrol publicly addressed and called out biden saying they never endorsed him,1
it is embarassing for america that either one of these two men is running for presidential elections as an european i can only cringe,1
my vote is for trump,1
trump is a liar,1
i kinda feel bad for biden like look at him he already knows he most likely lost he just wants to get this over with,1
biden was bussing in ilegall imigrents into philadelphia to lazurn st putting them on a housing and monthly paid program 8 busses a day for 3 months 2 years ago it is a fact i saw with my own eyes,1
biden needs rest hes look older than a great grandfather,1
trump trump trump,1
if biden gets elected then we will all be going to war into ukaraine and for what because of a guy with dementia is delusional that russia is on a mssion to take over the world complete bollox,1
we love trump,1
bro bidens only face emotions are,1
everybody talking down on biden but im asking god to cover him in these times hes seen more than we have seen all while trying to carry all of us on his back for many more years than we realize bidenharris,1
,1
this debate was one of the lowest point in the usa political history,1
trump is totally unhinged and literally cannot tell the truth about anything but biden is losing it and we are worse off by literally every metric since biden took office including inflation unemployment including black etc healthcare costs drug ods crime rate international instability us hate crimes uneven wealth distribution to the 1 homelessness housing costs etc etc its going to be a hard decision both presidents are inept and dangerous for different reasons but the trump handlers seem to do a better job than the biden handlers,1
trump didnt reply to any question hahahahaha,1
biden is like a zombie i think he doesnt even know where he is,1
its funny trump making fun of biden when they around the same age they are both too old to be running for office its just that one is a real dumpster fire more than the other biden doesnt wanna leave power because of all the money he gets from donors he throws americans a few policies but trump is just chaos all through,1
comedy gold,1
gawing malakas muli ang estados unidos,1
these oldies need to retire,1
the dems are playing us,1
what a joke hard to believe either of these guys are capable of running our country i couldnt even finish watching this debate is so bad on both sides they sound like children,1
the ideathe idea,1
electing biden it will be a global disaster not just for america,1
remind me how biden was the most voted for president in us history what are you americans doing,1
biden keeps saying if im elected i will blah blah you have been president and you could be doing all of the things you say now and you didnt,1
yeah they were crazy for leaving these comments open another reason why they didnt have live people at this one like they did the time before is because they would be cheering trump on like no other and it would have looked so much worse for the democratic side,1
i cannot believe what i just watched to think that was a debate for the presidency of the greatest nation on earth scary,1
word of the night in history,1
were cooked,1
no one fears america anymore because of the back biting happening amongst your leaders you are slowly loosing your grip on the world america because of choices of leaders you keep giving to the world both these guys are americans but they are not debating issues but attacking themselves like an american vs a muslim,1
trump was right on one thing im not even american but afghanistan was an embarrassment the way the us handled it,1
ive watched sleepy joe say and the idea that ramble ramble rambleprobably 80 times so far and im not even halfway through ive clocked it,1
american you just need to stop the debate just make trump the president and youll save a lot of money use that to save the american economy save money save timeunless you guys still want biden the person who can lost even in his own house,1
may i say that this exactly what i expected from a person who has dementia,1
their reaction i mean their faces were so hilarious,1
biden doesnt even look real he looks like a wax statue from ripleys believe it or not,1
as a chinese i hope trump win,1
11626 trump himself bidens mic was off,1
shouldnt trumps incitement of the capitol riots and scandals prevent him for rerunning again i think it should,1
come onnn guys boths of you guys should go to sleep and just forget about the whole thing,1
i left america,1
bob is an unemployed veteran born and bred in the south bronx hes living off the streets down in east la residing in a cardboard box now he plays a little guit and he has a small dog searching for aluminum cans and he holds on tight to his dignity he was born into american life,1
t should have arrested hillery,1
trump,1
waiting for erb to make biden pop out of a coffin for this one undertaker style,1
people who thinks biden actually makes decisions at all are the most delusional,1
never knew a corpse could talk,1
biden was dementing even before he got in fgs not that trumps any better with his ramblings and mad ravings god help the world with this presidential race,1
укол в задницу деменции не помог мертвеца не воскресить,1
trump2024,1
from france i feel bad for this man tbh take care of this old man and let him rest already,1
to determine whos the fittest of these two would be interesting to watch them in a boxing ring,1
although biden spoke terrible his poiunts were way better than trump i feel trump always drifted from question,1
2729 biden is thinking wait what we cant use that lie anymore,1
is biden on botox,1
i cannot even watch this im sorry but its too pathetic,1
journalist should be asking some different questions,1
i hope president trump comes to california to campaign because i know he will be well accepted and received and we are thoroughly done with all of the that the demoncrats have done to us,1
buydem cant walk off the podium himself and he challenges trump to golf and carry his own bag trump should have said yea but who will carry you,1
biden talking in morse code,1
ist das die wahl zum longevity verein hundred years and older,1
guys believe me mr biden he must leave the white house as soon as possible wearing that lovely short and elderly tshirt and enjoying the rest of his life playing golf with obama mr biden not capable to run a small grocery shop not the usa and the world,1
every time trump is asked a question he just goes on some random tangent about something unrelated every time biden is asked a question he says agsh ruehshu eueu,1
12328 biden taking a second to remember trumps weight and height,1
having watched the entire debate this is my unbiased opinion trump was speaking with a lot of confidence and calm demeanor meaning either hes a brilliant liar or hes actually being honest biden looked confused most of the time like he was lost in his thoughts the times he was lucid he was extremely defensive and aggravated trump was speaking in metaphors while biden was over exaggerating his claims trump also had an authoritative tone like he was openly scolding biden while biden really didnt know what was going on whether america is ready for a 2nd trump presidency is up for debate literally but one thing is for certain biden is not fit to have a 2nd term both physically and mentally,1
the facial expressions are killing me here in nairobi kenya,1
somebody give biden water,1
im no american and i do not live in usa but i hope americans do the right thing to vote for trump the entire world sees america as a laughing stock with the poor decision of american citizens voting biden hate trump all you want he knows how money and economy works,1
joe look like gta character,1
fentanyl detection machines what said how well it working in asia oooo k,1
you must be on special meds to even consider voting for biden,1
i was a democrat but ive completely changed parties now im voting for trump2024,1
i only wish in this presidential election please stop the killing of innocent people like abortion its because it is under the curse of god,1
trump rub out this man like really are you guys listening to what trump is saying hmm crazy man say putin told him omg and twice the amount of ppl died we need a change jus as how we have climate change hurricane in summer 2024 smh,1
trump,1
hes on fantasy island biden is fentanyl isnt down with the borders open its skyrocketed,1
everyone thinks that we are weak everyone,1
at the beginning you can see the biden is all calm and postured while mr trump is somewhat more moved and emotional even say angry but this is so false and only a good person knows whats going on here see it in a different light compare it with biden some sick institutions who kidnap and rpe children and they play good people see social services in japan vs mr trump a person who knows what their true nature is and is burning with anger at what they do but cannot do anything because law protects them,1
why does biden keep taking credit for what trump did in his last term is anyone going to call him on that and biden has not raised the pell grants im a student and receive pell grants and financial aid what a lie,1
biden did great i dont see whats the trouble,1
i actually fell bad for biden hes at a point in his life where im starting to believe he wont survive another term i believe he should live out the rest of his life in a nursing home where he can live his best life he shouldnt be forced to be a puppet for his campaign managers,1
biden has really lost it next hell be talking about his uncle getting eaten by cannibals again or something this is sad to watch truly whoever had him participate should be charged with elder abuse including his wife,1
biden looks like a robot he barely blinks and doesnt move like a human,1
biden is such a disaster who is running the country my god,1
no we have to step up because you biden as a president fail to,1
this debate was the greatest thing i have ever seen,1
we definitely had the best economy when trump was president im a mexican american that voted for biden i regret it 100 economy sucks he made everything go down bad,1
biden looks like he is about to fall out,1
cnn wants to focus on abortion of course,1
biden cant even answer the question about whether its acceptable or not,1
the right way to go is not to sneak across the border,1
corporate greedthe miltary industrial complex that is sucking billions of tax dollars isnt corporate greed according to sleepy joe joes statistics are bs,1
the covid i skibidi with 1153,1
two hundred years there were slavery and half the nation thought it was a good thing we fought a war over it just because it was doesnt make it right,1
biden is moved by a controller,1
biden lies lies lies over and over,1
there is only one candidate fit to be president in 2024 robert f kennedy jr,1
prince philip vs annoying orange,1
biden is high af,1
from germany i feel really disgusted by the american people and media for live showing the disastrous effects of decadelong corruption and criminal activities causing dementia affecting this poor old man next to the president of the united states donald trump the family especially the wife of this other elderly man should be ashamed to use the sickness of their relative to profit,1
women still cannot make own decisions on abortion in the 2024 states its just ridiculous,1
im voting for trump,1
please god bless us all ugh just reallysoo sad none of them should be in the ball park growwww uppp,1
go trump,1
america this is all you have,1
funny muppet show thank you cnn,1
if biden can run for president so can i,1
climate change is bs,1
joe got way to high before this debate,1
i work as a caregiver for old people most of whom have some form of dementia we have people who are more fit to be president than joe biden,1
joe has to go,1
i pray for the americans may god bless you with trump,1
there are bigger problems in the world than debating who was the worst president,1
i think trump did a horribly debating i am surprised how he was talking about things when he has lots of benefits to sharp his points but but bidens performance made trump seems had a great job lol,1
i love this video,1
i love this video,1
mark my words this country will see the wrath of god like never before because a lot of people dont follow his rules of order that was ordained by god on all issues about life and how to live,1
11626 did biden just fart,1
lol trump won,1
i am canadian but i love these us debates i wish the same was done in canada,1
ive watched this debate several times what ive noticed is how the moderators cut biden off when he gets himself into trouble very unfair we should be allowed to see both candidates for who they are not right and very biased,1
161 presidential scholars are just high school kids,1
trump trump trump i got a kick out of this trump is the best hysterical,1
joe has had 3 12 years to fix ss he hasnt,1
wish i was black free downpayment for a house day care cut in half forgiving student loans sounds like reperarions are in full affect,1
hi,1
biden trump,1
trump2024,1
every time trump is talking biden is zoning out you can just see it in his eyes,1
so 1 million for the veterans and 15 million to black collages and trillions to other countrys,1
still digesting the comments,1
why does biden keep acting like he got hit by infinite void,1
sure seemed like joe biden was reading a whole lot of notes not permitted from the rules listed at this timestamp 155 yet another example of rules for thee and not for me,1
trump 2024 so proud of him completely destroyed biden man to man and with class bravo ty justices for granting immunity i understand exactly why you did it give us our country back,1
straight to comments thats me,1
biden is so dumb to be world leader,1
bidens are losers,1
trump,1
arguing over their golf game reminds me of judge smails and ty in caddyshack,1
he mumbles too much i dont understand him as much,1
im part of the middle to low class and i was doing great when trump was in office and i was making 18 an hour now im making 27 an hour and can barely pay my bills and cant afford food anymore im on raymon and hotdogs now and i was eating steak when trump was in office,1
facing reality has been democrats weakness forever,1
biden is the biggest liar of all times followed by trump usa be lookin real good,1
please stop it donald hes already dead,1
trump 2024 we going all the way,1
russia now has a better standard of living and safer communities,1
president biden has tottal imunity acording to the court said and biden has the right to accept it as for him,1
biden is diluted he has no clue about anything,1
yes i would go after biden is corrup,1
support,1
elder abuse,1
biden is such a good politician says a lot but doesnt mean much,1
the wall was supposedly fully funded for the next presidential office,1
when i lie i feel horrible about it joe border patrol,1
president joe biden just whipped donny big time,1
trump was spot on,1
trump will sell america to the russians or chinese really any billionaire to make money our constitution will be ripped to shreds if he becomes president again trump is a threat to the american idea god bless the joe biden administration who work hard to keep the american idea alive,1
let rfk in the next debate,1
what about immigration on the border does it feel like benefical or needless,1
joe with 1 foot in the grave,1
did they take an oath,1
this is edited i saw the debate,1
their sound system is outdated,1
frozen biden while trump speaking biden is drugged for sure fjb,1
hearing trump tell us that he offered to provide additional protection against an insurrection is chilling twelve fellow honest hardworking americans who take jury duty very seriously wouldnt you were given facts that the rest of us will probably never see in one place and they found trump guilty of helping to incite the insurrection now we know trump wanted to be both the hero and villain why is that not comforting,1
biden just getting one vote shows how sick the country is who the f is out there filling in biden on the ballot,1
i dont think there timeing,1
what in the world did i just watch it was like 2 geriatrics revert to their time in elementary school uh uh you suck no you suck,1
trump 2024,1
how could biden possibly get confused while reading a teleprompter script anybody could follow their head eye movements head at 23 set points pupils tracking lr biden answered nothing he read how come not 1 source points out the stark fact that the debate was scripted read cuz it makes joe look even worse uniparty we were tricked into thinking this was a classic spontaneous debate else why no live audience,1
youtube stop delete my comments,1
ihave never see adebate like this no audience you guy doing all of thisfor buden this m i s sick,1
