comment,biden_stance,trump_stance
as a portuguese person with no dogs in the fight it is plain to see that this presidential campaign is as many are a farce,NONE,NONE
americans have no reasonable option,NONE,NONE
well i think biden started off pretty good for an old man,FAVOR,NONE
joewe got a 1000 trillionairs in america trumps eyebrows,FAVOR,AGAINST
can we get a president thats at least under 60 years of age please not 80 year old presidents jesus,AGAINST,FAVOR
no body should vote for neither one of them they to old if both parties cant see and agree to send different people to replace them america is dumb,AGAINST,AGAINST
feels like i watched a episode of beavis and butthead but cant figure out which is which i am ashamed of saying i am an american after this disaster,NONE,AGAINST
we have 10000 trillionaires in america,NONE,NONE
we love u trump u deserves everything even if im black,NONE,FAVOR
we are doomed both are bad choices,AGAINST,AGAINST
again i enjoy biden laughing while trump sells himuselefu that people love him more than biden,FAVOR,AGAINST
countries lost respect for america when trump was president and using twitter like a mean preteen to bully everybody and anybody who disagreed with him can the american people handle his bullying tactics again its too bad because some things he says are true and do need to be said but most of it is just vicious and untrue but his bullying is unacceptable,FAVOR,AGAINST
biden is not fit to serve,AGAINST,NONE
biden is toast i was an undecided voter ive voted democrat in 3 of the last 4 elections and im voting for trump now,AGAINST,FAVOR
so jeo is gonna leave office without killing even one african leader not normal for american president,FAVOR,NONE
they should make this into a netflix special,NONE,NONE
biden looks like the gen zs the worst nightmares for the kenyan president,AGAINST,NONE
trump who is 78 speaks with energy of 68 and biden who is 81 is almost like a 100 year oldas long as candidate is physically and mentally fit age does not matter biden gives a very poor physical impressionhow does the democrats expect people to gain confidence from bidenatleast he should appear extenrally,AGAINST,FAVOR
lol biden we are not the environment of the world,AGAINST,NONE
128 the covid i skibidi with,NONE,NONE
this is the reason for god bless america,NONE,FAVOR
its like a contest to avoid answering the questions,NONE,AGAINST
730 joe you only did that because youre son who as someone who has worked the pits can say your son wasnt even fucking close to them wasnt a single time i saw anyone above e6 near them secondly i cant even get a fucking va appointment because of the congestion your dumbass policies have caused i had to wait 8 months just to be seen by my pcp because i cant walk due to the governments incompetence at my discharge im actually part of a lawsuit due to this,AGAINST,NONE
after donald trump wins and becomes president we the people need to vote for donald trump to run the country for another 12 years hes the only one can run this country and if people cant see that everyone coming over illegally needs to be sent back because they are taking over our country and most of them are so disrespectful just wait 10 more years and to be honest with you even the freeways will be so packed it will take you over a hour to get to work i drive on the freeways in houston texas and everyday it takes me around 2 hours to just drive 40 miles this is out of control,NONE,FAVOR
please people stop making fun of an old man that have an early stage of alzheimer this disease do not play be compassionate and considerate his wife shouldnt have let him go through this,FAVOR,NONE
looks like an old men beauty contest,FAVOR,AGAINST
i feel like jb handlers allowed this to happen there was no way in hell they expect jb can answer coherently,AGAINST,NONE
america what happened to you how we in europa can respect you after this shambolic debate omg,NONE,AGAINST
two idiots bitch talking at each otherthank god i dont live in america,AGAINST,AGAINST
yeah damm right americans,NONE,FAVOR
who wouldve thought the world is laughing at the greatest nation,NONE,AGAINST
okay it is all over for now lets go rest now,NONE,NONE
so we now know whos running the white house the vice president,FAVOR,NONE
joe does not know what he is talking about trump is a much better liar and candy seller trump is the winner,AGAINST,FAVOR
america is done,NONE,NONE
joe biden waves at the empty field forget and sometimes even fall asleep,AGAINST,NONE
bidens memory is gone please retire,AGAINST,NONE
sloppy joe fucked himself real good,AGAINST,NONE
i strongly urge people to listen to what robert kennedy has to say not what the media is saying about him not short clips taken out of context a full interview so you can hear his reasoning expertise logic and knowledge on the military industrial complex big pharma big agriculture etc hes not a conspiracy theorist everything can be fact checked and verified he can and will re7nite this country not depend the divide which is what we really need enough of this red blue left right nonsense lets come together,NONE,NONE
man this is heartbreaking to watch joe biden is to old now its amazing what a difference four years can make wow,AGAINST,FAVOR
omg let this old grandfather go home and enjoy a nice family life with his grandchildren is there no noncaucasian woman around 40 or 50 in the us who is qualified to lead the country i dont think so these old white grandfathers are a joke,AGAINST,NONE
biden is pathetic what a shame that this is your pres,AGAINST,FAVOR
americans shouldnt make nigerians mistake by reelecting biden again age is really tell on his cognitive abilities,AGAINST,FAVOR
the ex president donald trump he is a imteligent and take care the peoples whìt heart,NONE,FAVOR
american people choose yr leader wisely america is going to fall soon,NONE,AGAINST
this two are the best america has two clowns competing to win the best clown competition,NONE,NONE
the world trusts us are you kidding after vietnam afghanistan ukraine now gaza wake up smell the coffee,AGAINST,NONE
america has gone all black where are the white people,NONE,NONE
im not trumps 1 fan but biden has been a nightmare the invaders economy violent crimes biden is a disaster,AGAINST,FAVOR
the moment i saw biden i thought it was a robot,AGAINST,NONE
minute 2612 biden said we bought off a lot of people lol,AGAINST,FAVOR
america is a meme right now,NONE,NONE
lol freaky creepy america sick people letting man with so much charge run for president plus joe love gaaay life am confused by yall country prison must no longer in america everything goes,FAVOR,AGAINST
1300 trump admitted to knowing putin plans regarding ukraine first hand and didnt alert our intelligence agencies he is a traitor to the us he only cares about himself,NONE,AGAINST
the dm party shouldnt have to do this to biden thats very wrong of them just have someone else into running for the presidency,FAVOR,NONE
the world was laughing then the world is laughing now and the world will laugh for ever becos loonies cant do office,NONE,AGAINST
this is better then comedy show,NONE,NONE
i am brazilian and i noticed america has become a weaker country since biden became their president,AGAINST,NONE
american people dont want you whatsoever they lost the homes the business the family is living on the streets you helping out the migrates instead of helping out the americans,FAVOR,AGAINST
god bless americalong live us,NONE,NONE
god bless americalong line us,NONE,FAVOR
rfk 2024,NONE,NONE
nato sucks the eurozone sucks i never seen nato do anything right i never seen the eurozone doing anything right thats the honest truth,NONE,NONE
the way trump listens out and reacts lol,NONE,FAVOR
i love america im not even an american but damn that was a disgrace,NONE,AGAINST
trump up there taking credit for what obama did and the moderators didnt check him on it,FAVOR,AGAINST
1 why americans have those 2 dementia patients arguing on national media,AGAINST,AGAINST
honestly i thought comments section would be kinda funnier,NONE,NONE
donky against monky who wil win,NONE,NONE
this planet is doomed as long as spoilt bratt narcissitic overgrown children are running superpowers europe may aswell unite with russia if this is whats left of the usa god help us all,NONE,AGAINST
biden is a mere puppet as is our pm in the uk america needs mr trump as much as we need mr farage,AGAINST,FAVOR
tbh i dont want trump to win this tme only cuse i want to hear him in debates in next election this is hilarious from europe btw,NONE,AGAINST
biden left americans and equipment in afghanistan your a looser and failure as a president,AGAINST,FAVOR
131 yea right biden then why didnt you do it this term you didnt do anything for our country while in term,AGAINST,NONE
whats really scary is that a majority of the american people will actually get up travel to their designated voting location and actually place a vote for one of these two congratulations,FAVOR,FAVOR
one is a lair whi avoids questions and the other is brain dead sad to have these choices,AGAINST,AGAINST
2224 is he having a stroke his face looks like it this man needs some milk,NONE,FAVOR
everyone is a liar and no one takes accountability american politicians are a joke,NONE,NONE
why dont america just do what we did here in south africaform a government of national unity and let trump and biden both be president,FAVOR,FAVOR
this is so spliced and edited cnn is still as bad as ever,NONE,FAVOR
remember when cnn was against republicansthey nearly went brokelearnt lessons,NONE,FAVOR
its concerning to see the united states one of the most influential nations in the world facing a presidential race between two candidates who seem out of touch with the modern era in an age of rapid technological advancement including blockchain and ai it is perplexing that the leadership options appear to be from a bygone generation,NONE,NONE
biden needs to go needs to be put into a home,AGAINST,NONE
nothing left to choose in usa if there is no man left to elect as president,NONE,NONE
cnn another fox,NONE,NONE
cnn sucks balls and that thing in the middle,NONE,NONE
we dont think that way bc he does nothing wrong all he does to makes this greatest country run to the rights directional,NONE,NONE
biden looks so lost i thought presidents are supposed to take an all out fiscal before all happens did he get exempt,AGAINST,NONE
ted nugent for president both of these guys are morons,AGAINST,AGAINST
dude its just so sad how much biden straight up lied over and over taxes going up and adding 500 million isnt gonna help at all with the deficit russia has not lost over 500000 troops either come on man people support this guy and who cares what putin wants it has nothing to do with america or any country that actually supports us the only reason hes dangerous is because our politicians wanna be the only ones going to war with other nations this dude is a joke so all the people on january 6th deserve to be convicted for breaking doors and glass but the blm riots are okay,AGAINST,FAVOR
how amazing to see biden frustrated he deserves to be as a war criminal,AGAINST,NONE
theyre both a joke you mean to tell me this is the best america can do were all doomed ww3 will be here soon and were going to go through another great depression we all deserve better,FAVOR,AGAINST
put ya all back in chains you at home will be paying more now biden,AGAINST,FAVOR
for usadonald trump is better than biden,AGAINST,FAVOR
biden you wasted a lot of taxpayers money that money could be used for america thats the reason why business and being close down left and right and everything is closed people are poor americans are poor think about that,AGAINST,FAVOR
bro literally looks perplexed himself that hes on stage,NONE,NONE
biden was done after 15 seconds,AGAINST,NONE
trump was cool clear and easily walked through this easy,NONE,FAVOR
never interrupt your enemy when he is making a mistake,NONE,AGAINST
trump is a lying snake and not fit to run a strip club even though biden is a stand up man he is showing to many signs of his age and we should think about replacing him because if it comes down to americans feel more comfortable with a slime like trump as to a failing mind the country is done maybe biden should step down and now if so,AGAINST,AGAINST
with great sympathy from the,NONE,NONE
old people never letting go constantly sewn themselves into the halls of power and corrupted everything these people want to die in their offices two old peopleone is a felon the other being a diddler and senile what a joke,AGAINST,AGAINST
yeah i supported the inicitive of you biden to help support and care of the childrens health and welfare by fund the project,FAVOR,NONE
the circus left the clowns stayed,NONE,AGAINST
not even cnn can find a good biden moment cnn participating in freedom of speech in the comments is the major story lol,AGAINST,NONE
this is a disgrace to american,NONE,AGAINST
200 billion couldve helped america instead of new crane its just saying bidens been saying fuck america and its help ukraine,AGAINST,FAVOR
the reason why gas prices are up and diesel and oil and everything else,NONE,NONE
you were making fun of russia trump at least he made friends with them and there was no war no problem with the gas or diesel or whatever else,FAVOR,FAVOR
biden looks heavily medicated,AGAINST,NONE
127 is crazy,NONE,NONE
actually biden youre the one who said to new cream do whatever you want not trump,AGAINST,FAVOR
on some great and glorious day the plain folks of the land will reach their hearts desire at last and the white house will be adorned by a downright moron hl mencken,NONE,NONE
trump is best if i was an american i wouldve given him my vote,NONE,FAVOR
biden says for the second time brain damage i think he has brain damage,AGAINST,FAVOR
every word from donald trump is the gut wrenching truth,NONE,FAVOR
what a joke give him his medications please how come nobody else but him,NONE,AGAINST
ahhh seems like the communist news network cnn is somewhat back peddling it wont matter much when 90 of the country knows your integrity is for sale,NONE,FAVOR
debate summary in 6 words trump insults biden biden dont understand i am glad i am not american,FAVOR,AGAINST
when jill helped joe down the stair after the debate a cnn cameraman blocked fox news cameras so people couldnt see how bad he is,AGAINST,FAVOR
this is a biest summary of the debate it doesnt show any parts of questioning that biden must answer of his negative policies i was hoping to watch an unbiased summary it also doesnt show all of bidens poor performance during this event so of course i descoved how one sided this summary was in favor of biden i highly recommend that you actually watch the full un edited version of the real debate with an open mind which can not be seen on this publication,AGAINST,FAVOR
i enjoyed their talk about golfing the rest should be left for their political campaign team members,NONE,NONE
im south african and wow,NONE,NONE
yeah you went to the cemetery wow people got killed wow here is something else,NONE,NONE
joe looks as if hes being smoking crack his shit is all over the place and im not even american,AGAINST,NONE
someone is whispering to mr biden in his ear i think he fixed the something in his ear,FAVOR,NONE
what was that opening statement,NONE,NONE
the expressions on biden space should say it all the guy is f lost in space,AGAINST,NONE
cooked,NONE,NONE
basically biden left all the veterans out in the streets in the migrates are living in the most expensive hotels and the people that have the hotels in the most expensive buildings theyre not making any money,AGAINST,NONE
please if you are stupid enough to reject mr trump send him to canada we need him,FAVOR,FAVOR
americans have two choices which one is a better lucifer,AGAINST,AGAINST
hold on 2918biden said he would be happy to compete in golf with trump if trump could carry his own bag but then after the debate is over bidens wife has to hold his hand and help him walk down the stairs i dont get it you cant make this stuff up,AGAINST,FAVOR
wise man is talking about ending war the lady one is talking about send weapons to them what a world,NONE,NONE
america become joke now,NONE,AGAINST
trumps pupils were dilated that means he was on adderall,NONE,AGAINST
i dont trust any of them especially that criminal donald trump,NONE,AGAINST
yeah we need trump,NONE,FAVOR
even if they were asian orange or pitch burnt yoooo get biden out,AGAINST,FAVOR
the senile joe biden,AGAINST,NONE
i cant wait to see the bad lip reading of this,NONE,NONE
can either of them answer the questions i swear i thought it was jumping around like a bad editing job,NONE,NONE
trump is a fear mongering narcissist that has never been truthful about anything,NONE,AGAINST
there is just one important thing biden should have done before his debate and that is restsleep 8 to 10 hours we all know that priority should be given to health without good health you are nothing sleep is important for all especially for those holding responsible posts i hope this message will go to bidenbiden has all the other qualities where god helps him but sleep is indispensable which biden alone can handle god helps those who help themselves,FAVOR,NONE
they increased the speed of the footage to make biden look quicker literally watch any other video of this debate and they are speaking more slowly,FAVOR,AGAINST
wow just wow i dont know whether to laugh or cry biden needs to go,AGAINST,FAVOR
to be honest neither of them should be president again,AGAINST,AGAINST
everytime i here uhh or studderin in a sentence he liein,NONE,FAVOR
um yes you did have sex with a porn star it was proven,NONE,AGAINST
our president is not mentally apt to a debate is not his age is his mental health,NONE,AGAINST
after watching this im sure they are opposition but not intellectually entertainer like indian politicians atleast when one talk other stop,NONE,NONE
poor mr biden hes done good all his life dont be cruel yes he needs to step downbut gee be nice about him,AGAINST,NONE
im in my early 60s those two need to go to retirement and let others do that job,NONE,NONE
bidens side face looks like draco malfoy when old,AGAINST,NONE
cnn trying to beat pres trump down with there questions,NONE,AGAINST
joe biden isnt good enough to clean up a toilet how blind must one be to vote for this incompetent and corrupt walking dead,AGAINST,FAVOR
biden putin is a war criminal also biden funds ukraine to fifht russia,AGAINST,FAVOR
trum 2024 and 2028,NONE,FAVOR
cnn is taking shots on biden so it is real that the left tries to kick biden out to bring someone else against trump what a fascist move,FAVOR,AGAINST
great video,NONE,NONE
both of these old folks should just go home and enjoy thier retirement,AGAINST,AGAINST
have a drink everytime trump says national security,NONE,FAVOR
biden is too stuttert and forgetful i think he needs a brain transplant,AGAINST,FAVOR
454 bidens not wven listening hes thinking about icecream,AGAINST,NONE
why did these moderators not stop when somebodys not answering the question that was asked cause i dont think one question has been fully or even close to be answered just a rant i dont know about anybody else but i tend to like to hear the y and how somebodys going to accomplish something that they say they are,NONE,NONE
i feel like all presidents should be required to have served military service,FAVOR,AGAINST
trump does seem to make good sense for once biden is slow and should retire,AGAINST,FAVOR
its honestly very alarming and it is very very unfair these are the only 2 options we have,FAVOR,AGAINST
biden is the biggest disgrace,AGAINST,NONE
zelensky needs to give us a return on that huge investment we could use it over here,NONE,NONE
the usas army has killed at least 10 times the amount of people russia has since ww2 probably 50 times i dont know but its multiples compared to russia,NONE,NONE
donald you should apologize to me rn biden the idea that i should apologize to you donald then head nods 701 712,FAVOR,AGAINST
and biden you had so much to say about the apartheid government here in south africa when you were a senator well the anc have had it for 30 years and run this country into the ground why do we have silence from your side trump at least called africa the shit hole of the world south africa was a thriving first world country now since the anc took over look where we are now,AGAINST,FAVOR
wth are we hearing about golf,NONE,NONE
sleepy joe is full of shit,AGAINST,NONE
i wont be surprised if america choose biden again,FAVOR,NONE
thank you joe biden for installing and financing and overthrowing imran khan in pakistan a country of 240000000 million inhabitants who modify and despise the usa all their lives and will leave as a legacy to their future child in 2064 pakistan 500000000 million inhabitants,FAVOR,NONE
libertyi mran khanfrance greral munir آمریتamericans are the enemy of democracy establishment فاشسٹ americans are the enemy of democracy pdm2election commissionsupreme court of pakistanمجرمamericans are the enemy of democracy,NONE,AGAINST
nobody ever was worried about jan 6 why we still talking about it,FAVOR,AGAINST
biden is actually tragic lmao cant help but feel sorry for the guy,AGAINST,NONE
morals of an alley cat,NONE,AGAINST
the debate got over as soon as trump started talking,NONE,AGAINST
that was the longest 80 second i have ever heard,NONE,NONE
his son is a convicted felon at a very high level probably gonna be convicted many more times joe is probably gonna be a convicted felon,AGAINST,NONE
auncle sam what happen,NONE,NONE
god will surely get the last say one way or another in jesus christ righteous name amen amen and amen again,NONE,NONE
world peace meeting get ya,NONE,NONE
yall at 130 listen covid i skibidi with,NONE,NONE
im absolutely laughing my ass off at every expression that biden has made and the fact they keep arguing like actual children thats a bunch of malarkey you are a liar you are the sucker and loser i cant with these two a random broke 19 year old who dropped out to work in a pizzeria would do better than bidens 130 year old vampire lookin ahh in a debate,AGAINST,FAVOR
really ur helping the army by equipping them when they go to war i cant take biden seriously,AGAINST,NONE
a thousand trillionaires in this country ok mr biden got it,AGAINST,NONE
you mean bidens war on russia,AGAINST,NONE
there is only one reason biden is still president he isnt whoever is really running this country is the one ruining it biden is a front man who cant fight back due to his age i dont even think he knows what he is or who he is he could think he is a senator being to what to do and say age just caught up to him like it will and does to every human us old folks just dont try and run america when it is time to retire due to health,AGAINST,NONE
the money we are spending on this war but we cant reduce the us debt or relive student debt they are to focused on other counties than the citizens itself give this a like so they see it,FAVOR,AGAINST
biden is not going to make it another four by watching this,AGAINST,FAVOR
both of them are dangerous for the world peace harmony both are very old too,AGAINST,AGAINST
these two losers are really arguing over their golf swing is this really the best we got in all of america for a president this is sad,FAVOR,AGAINST
why they put bidenhe looks lost is that usa,AGAINST,NONE
747 and 1111 is the exact same clip repeating,NONE,NONE
trump is so delusional its mind blowing who excuses supporters acting like animals n killing pplthats what happened on jan6the only convicted felon is the 1 im looking at on stagebidens son isnt in politics so who cares,FAVOR,AGAINST
now please help me out here because im too dumb to understand why does a country with almost 400 million inhabitants choose these two as their top choices for commander in chief there is no alternative kind regards from the netherlands,NONE,NONE
america deserves betterout of the millions of us citizens you saw it wise to invest your country in these old humans,FAVOR,AGAINST
millionaires can afford taxes lets keep it real,NONE,FAVOR
there was a debate,NONE,NONE
this are just charade by the two puppets and they report to somebody upstairs who actually control the world whoever win does not matter and will report to the same elite group,NONE,NONE
the way said to tramp you had six with porn star,NONE,NONE
big flump productionroomlive,NONE,NONE
this guy is responsible for 6000 nuclear weapons that can hit anywhere in the world in 30 minutes btw,FAVOR,AGAINST
why did you edit out the joe biden rambles and old age loss of memory parts ohwait now i remember cnn wants democrats to win,AGAINST,FAVOR
i dont like either one but trump is just a big baby and with his followers im sure there may be another jan 6 if we dont stop them,NONE,AGAINST
i dont care what anyone says we need trump back badly say what you want about him hes definitely not perfect but at least he cares about america and does a great job nobody can deny that we let blues have their way and now the country has too many crybabies in it were an embarrassment like it or not trump will whip things back into shape again,AGAINST,FAVOR
yall vote for biden now we cant let trump spread a shitload of lies to the us and its already bad enough that project 2025 is possibly going to be implemented all for democrats,FAVOR,AGAINST
trump is right about all this illegal immigrant coming into our country they will destroy our social security system and take over americans jobs,NONE,FAVOR
at this point they should skip the debates and do diss tracks,NONE,NONE
this makes me feel so bad for biden his family is having him run but they need to take care of him i dont know much about him but this is how they want him to be remembered,FAVOR,NONE
what a complete joke the usa is lol,NONE,NONE
they are both very old,AGAINST,AGAINST
why is trump using fifth gracie vocabs,NONE,AGAINST
wow that was actually a pretty good comeback by biden regarding who is the biggest felon lol the debate topics in the usa,FAVOR,AGAINST
anyone who was watching the debate as a nonamerican please do not rewatch it we would like to keep our family humiliation private thank you,NONE,AGAINST
puppet man cant stand on his own,AGAINST,NONE
thats right i agree with trump that biden reversed all of those border policies just to spite trump not thinking one second about our country,AGAINST,FAVOR
thats right i agree with trump that biden reversed all of those border policies just to spite trump not thinking one second about our country,AGAINST,FAVOR
yea trump will wind,NONE,AGAINST
he did what he set out to do his first 3 speeches were about improving the caucasian population he laughed at the black woman who asked about black women in the work placeand said just give them jobs he stated he is concern with the growth of asian latins and middle eastern in america he then pursued to america in the supposed to be in a war that has been going on for who knows how long with ukraine after he had a meeting with putin basically do not shoot our planes down as we transport to and from ukraine current potus gave over 300 billion to ukraine gave over 500 billion in military aid to ukraine housing and feeding ukrainians here pay people here and the ukrainians that are housed here made a deal with a company in ukraine to give them 610 billion dollars every year for the next 20 yrs went back to congress recently and borrowed another 50 billion to give to ukraine oooh and gave ukrainians the access to americausa social security that you and your fathers put money into i would definitely say current pres did what he sad he would do ooh blk people of the americausa do you know where your reparations are,NONE,NONE
clean up in isle one biden just sht himself,AGAINST,NONE
funny how quickly cnn puts biden on the spot once he falls outside of their favorites list,FAVOR,AGAINST
send this grandpa to a nursing home asap im brazilian but the whole world needs and benefits from a strong usa joe is the epitome of frailness that said go trump,AGAINST,FAVOR
i love you biden your my love my future husband,FAVOR,NONE
if we beat medicare what does that mean joe,AGAINST,NONE
why do they look like that,NONE,NONE
what is he nuts 25 tax on millionaires bo oh boy hes lost their vote,FAVOR,AGAINST
this cant seriously be the best that america has to offer in the last 8 years,FAVOR,AGAINST
i pray for my donald trump,NONE,FAVOR
these two are us presidents they are presidents of the united states which is a corporation they are not presidents of this country the united states of america yes there is a difference between the us and america always has been and thank god always will be as people throughout the world are beginning to understand the us is a corporation operating under various deceptive names and so is the usa these corporations are service providers and subcontractors of our actual american government which is unincorporated and unique the united states is the name of our country operating in the national jurisdiction of the soil and the united states of america is the name of our country operating in international and global jurisdictions these names unembellished and styled in this way represent unincorporated instrumentalities of the individual sovereign organic states of the union instrumentalities which have existed since 1776 the title president refers to the chief executive officer of a company or corporation and it always has it does not reference a head of state so it has nothing to do with leading a country and everything to do with leading a business think about that,NONE,NONE
seriously were all fucked,NONE,NONE
marijuana vs alcohol is what sums up this debate,NONE,NONE
why dont you americans select a chinese as president then we will have no more wars hunger world will united as one and human civilisation will advance effortlessly given that china to elect an american president is much difficult at present,FAVOR,NONE
this guy is making this country fall sink burn we need trump back joe is a disgrace,AGAINST,FAVOR
old biden needs a complete bed rest trump is a patrioticout spoken and daredevil and the best choice as the president of america,AGAINST,FAVOR
how could we trust these guys to decide about usa and the world as well they are very close to make any mistake any time,AGAINST,AGAINST
biden is so brave that he dared to go for an other term of presidency isnt there anyone around who could talk to him,AGAINST,NONE
on the va issues actuallythis event can be checked right did djt go to the cemetery in question,NONE,NONE
both trump and biden are freemasons which means they are allies behind the curtain this is all planned this is all a big distraction the real war is between holiness and evil and that doesnt start with flesh and blood thankfully jesus is the victory,NONE,NONE
why do politicians like biden aoc maxine waters pelosi and others believe that billionaires have money available to tax lets take bill gates for example most of his wealth is tied up in assets owned by microsoft his home cars jets and even the food he eats are owned and purchased by microsoft the same goes for mark zuckerberg elon musk and others they dont personally own a significant amount of liquid assets that can be easily taxed instead their wealth is tied up in their corporations if the government attempts to increase taxes on these corporations these companies might relocate their headquarters to countries with lower tax rates thus avoiding the higher taxes in the us this could lead to a loss of jobs and economic activity within the country its a complex issue where simply taxing the rich isnt as straightforward as it might seem as their wealth is often not in liquid form and is intertwined with corporate assets,NONE,FAVOR
no its corrupt has been for generations money puts who they want for president not votes i must say they play there money given role very well,NONE,NONE
really embarrassing for americans lol both of them,NONE,NONE
what was up with this 1 2 3 slow joe kept answering his questions,AGAINST,FAVOR
cmon americawho voted for biden,AGAINST,NONE
this is what happens when you put cardboard over windows kick out all poll working observers to ravenously steal elections democrats if you are going to steal elections make sure you dont plant a crypt keeper as your president,FAVOR,AGAINST
126 so your first idea out the gate is to extort billionaires amazing what happened to us and how in the hell did this joe biden get the presidency we americans have either been driven to the brink of insanity to insanity or radicalization the people who arent insane expecting different results from the same old sham puppet government are either close to the brink of insanity or they are preparing for what they believe is the inevitable outcome of either or both total systemic collapse andor a revolution i dont know a single person who voted for biden not one thats crazy considering i know a very sizable amount of democrats i also know a hell of a lot a republicans whom also didnt vote for him seriously how in the hell is he the president im not talking about the obvious fact that hes in no condition to be running a country im talking about the sheer projected numbers and the fact that he obviously lost the popular vote look at all of the cases of voter fraud from that election the countless rallies trump held where there are literally tens of thousands of people jammed into conference centers and stadiums in multitudes of stateswhereas i didnt very many biden rallies even closely resembling that kind of a turn out and finally the fact that i am myself within my network of people along with almost everyone i know in their network of people barely know a soul who voted for him its like theyre not even trying to pretend they care what the people think i know numbers i study mathematics and im telling you there is something wrong with this picture then you have to consider the fact that the fbi other various law agencies spy agencies and courts were used against a former president of the united states by the current president of the united states as a weapon truly a criminal and corrupt move even if you consider the fact that he was convicted of other crimes again some thing that is almost unprecedented in our country he was still persecuted for something biden himself did when he was just a vice president you ever heard of the pot calling the kettle black never before in history within this country have we have we had such obvious blatant corruption and criminality from the highest levels of government on down being so public they dont even pretend to be transparent but lucky for us all of their actions are translucent and we can see them for what they are anywayat least a good majority of us i am no republican but i certainly did not vote for joe biden he is a geriatric bumblingfumbling unconvicted criminal with dementia and a blatant puppet for a handful of wealthy benefactors and politicians whom seek to destroy our republic i am by no means saying that trump is a hero nor am i going to take the position that hes a great guy but i will say that hes a hell of a businessman and was a good presidentif you are using other presidents as a metric for judging that my metrics often differ from most people i would say we havent had a truly great president since john fitzgerald kennedy think about that for a second he was the 35th president we have had 11 since then it is time to start rediscovering our roots america a constitutional republic with democratic values and principles take back your nation america we the people must stand united against government corruption and the bureaucracies that continually grow and are erected in place of our elected governing bodies please put aside labels like democrat republican progressive maga alternative right extremism and etcetera and unite under the banner of freedom liberty and justice for all be the change in your own personal life and dont be part of this pettiness any longer forget what the fat is doing and worry about your community and i promise you slowly but surely things will change for the better and for all we have a rare opportunity here we can see the sham and awaken from it unite against us common folk that we the people have we dont need to be violent we just need to use logic reason and common sense instead of emotional dramatic and destructive methods please before its too late take back your cityvillagetown educate your children in civic duty and constitutionalcommon law and then work on your state governments root out the corruption through process before its too late and we cant do anything about it but start a revolution no one needs to be radicalized at this point we still have a chance we have to demand transparency decency morality and balance eg true justice and hold our government responsible and liable for their actions and crimes take action by filing lawsuits forming committees and launching inquiriesinquisitions get organized with your community and demand to see all relevant documentation and have those committees go through all of those documents and file lawsuits where needed local courts are not corrupt enough yet that this wouldnt be effective utilize things like jury nullification to get rid of unconstitutional laws involving ineffective policies like the drug warprohibitionwhich was found to be unconstitutional in the 1930s but somehow reared its ugly head again in the 1960s and has continued to date in the form of other mind altering substances than alcohol seriously if you just regulated all the other drugs like alcohol things would be significantly better with that aloneless crime more money from product taxation etc antipro choice lawspolicies and laws restricting gun ownership etc we already have power to overturn laws that the legislature passes because we the people are not subject to the government the government is subject to we the people,NONE,NONE
thanks for the laughs joe,FAVOR,NONE
trump is eating this biden up wow go trump,AGAINST,FAVOR
biden looks dejected and nervous his voice is hoarse and not euphonic,AGAINST,NONE
america you have a real problem either way your president at the moment has a few problems granted but hes not in bed with putin he also didnt incite insurrection the possible incoming president is a fool that talks rubbish and lies in my opinion neither should be running and the world is looking and laughing russia and china are playing games with america and are just getting ready to pounce people of america you are basically good people but you need to realise that you need a clean sweep on both sides republican or democrat listen up the evils of the world are ready to jump on you only by kicking both sides to the line and finding a serious honest new runner will you stand a chance of staying on top believe me when i say i want america strong again but carry on down this road and it wont end well trump is not to be trusted and president biden needs to step down good people of america be warned russia china etc are moving their pieces into place you need a good honest youthful president to lead the way so you need a fresh start from the heart a true friend of america,AGAINST,AGAINST
like this for trump 2024,NONE,FAVOR
biden is a psycho,AGAINST,NONE
i wish none of these men become president otherwise america is doomed and the rest of us,AGAINST,AGAINST
everytime i see this old mf i get mad i put a vote in for this goofball trump 2025,NONE,FAVOR
skip to highlight 3529,NONE,NONE
biden need rest at home,FAVOR,NONE
does indias pm has the guts to have a debate like this,NONE,NONE
youre the sucker youre the loser,NONE,NONE
these 2 belong in an old age home,AGAINST,AGAINST
watch the entire debate in full rather than this its not even edited well there are duplicate clips and things left out its always better to watch things in full especially in politics,NONE,NONE
ps biden introducing new emoji in the matrix,FAVOR,NONE
covid i skibidi with uhhh brooo,NONE,NONE
bidens face the entire time,AGAINST,NONE
biden is completely lost,AGAINST,NONE
every time bidden blinks he switches from robot mode to humanoid then back againfeels like a malfunction of some sort,AGAINST,NONE
how is this man president when he can hardly hold up in a speech he cant think clearly so imagine when hes trying to think of solutions to serious issues were facing he struggles to even focus on a conversation come on yall,FAVOR,AGAINST
oh cnn the paedophile news network well done for leaving the comments open,NONE,NONE
biden was the best,FAVOR,NONE
im tired of this migrant business they are being handed everything and there is a young american girl in front of my building for 5 years that is surviving on what the neighborhood gives her and just where exactly did he get on the subject of agent orange and if our taxes are paying for all the insurance these people are being given why do i still have to pay so much for my own 1200 a month,NONE,FAVOR
i cant listen to trump literally first sentence was a lie,NONE,NONE
wowusa in a bad state trumph should never be president again biden is so old and cannot express himself right is this really the only two running for president bad really bad,AGAINST,AGAINST
biden go find your nursing home get out of office,AGAINST,FAVOR
