comment,biden_stance,trump_stance
theyre giving biden a standing ovation after every sentence he says its almost like theyre surprise he made it past one sentence at a time how hopped up on cocaine did grandpa have to get for the speech,AGAINST,NONE
joe what about us americans all u do is spend our money to others,AGAINST,NONE
these politicians and speeches lets be frank between the usa and russia who has cause more wars world wide lecture people who are ignorant defend your own borders,AGAINST,FAVOR
he sounded strong i cant front,FAVOR,NONE
still complaining republicans in tears in broken south africa wishing i lived in america trump has made half a country negative when youre doing better than anyone else in the world please do not let trump steal your joy too please,FAVOR,AGAINST
i dont understand how the democratic voters can be so ignorantits almost scarylookat the facts just look at whats happening to our country and is still happening its shamefulplease acknowledge the pure facts and actionsall biden is is a bloated float ego of talk and liesfeel good empty promises thats hurting us we the people who are hard working citizenspaying for illeagals to harm and drain families who earned the right for all the help they need and dont getbusiness are shutting down due to crime theft vandalism over crowding and basic items not able to be delivered due to catering to illeagalsenough is enoughwe cant afford themi refuse to pay anymore,AGAINST,FAVOR
my name is joeim desperateplease help me,FAVOR,NONE
f him he is nothing more then a aipac servant,FAVOR,NONE
i mean really there is no man ever who could give birth to a child and be ok,NONE,NONE
kamala and him have ruined this country 2 people single handly run it in tn ground,AGAINST,NONE
respect to biden will be in history as gaining and expansion of nato and security for all folks he is obvious choice for usa,FAVOR,NONE
history will remember you genjoe,FAVOR,NONE
biden brings a much professional mentality where as trump brings a much hood mentality to the white house,FAVOR,AGAINST
the president looks fully charged and sharp very strong message to the people,FAVOR,NONE
the republican speaker should be ashamed of himself i would like to see trump stand up there and give a speech like biden,FAVOR,NONE
i think its just plain shameful the way some members in the room the speaker of the house in particular choose to have resting bi face before biden even opens his mouth with a thought this is a major problem in america most people are so sure they dislike the other guys they dont even consider what they are saying enough to realize we share the same views on most topics ridiculous to watch it happen,FAVOR,NONE
this whole thing makes me sad anyone in this country who believes in our constitution in democracy how can you be ok with taking away womens rights you justices our united states of america how do you take a personal right when it was constitutionally given to them i am talking about women if i were talking abou men giving birth to our children you could handle it there are women on the supreme court but somehow you certain women stll think you and whatever god is right let me yell you you are misguided you know nothing,FAVOR,AGAINST
all ukraine is asking is help all putin was asking is ukraines neutrality and the ru population of ukr treated with dignity the west lacking any clue of diplomacy is turning this into wwiii shame on all the clappers,AGAINST,NONE
nothing is new herethey lied about the hunter biden laptoptheir gonna lie big time to make biden look good and make donald trump look badthank god americans are waking upbidenflationbidenvasionlets go brandontrump2024,AGAINST,FAVOR
lets see him debate trump and defend these slurring words biden slurs and democrats stand to applause,AGAINST,FAVOR
thank you joe for letting in 5 million illegals,AGAINST,FAVOR
thank you keith for th great content again mr o you are a great voice service to keeping merica well informed with real truth thanks from australia many cheers,FAVOR,NONE
gosh if someone turned up the volume on that sound system joe wouldnt have to yell as much,AGAINST,NONE
well this is the best biden this version of biden l must submit will be difficult to beat in the forthcoming election he was eloquent and articulate even though not everything he said was true but he was meticulous in his presentation,FAVOR,NONE
wish he would have said yeah im old but i can still ride a bike my former counterpart can not,FAVOR,AGAINST
i will vote for joe biden just for this sotu address,FAVOR,NONE
lips together is contempt i see you mr speaker so many of us agree im tiring of working to pay for ukraine enough,AGAINST,NONE
i am in tears and not american,FAVOR,AGAINST
key moments enjoy i only made it 38 mins in 548 good little gaff 848 roe we vade 931 wtf 1058 whimper cough 1330 lies about job growth again ugh 1505 buy america 1806 hahahaha 2053 insane chant for no reason 2135 the state of the united states 2256 agrees with trump 2440 im gonna get in trouble for saying that followed by unintelligible 2625 my wife needed a job awkward clapping 2658 people clap and cheer for an if 2750 oops im sure hes fine i cant wait to get into my hofordable home 3253 lies about cutting the deficit mumbles 3318 aoc looking cute followed by nonsense 3340 gonna need a fact check here 3545 a million what 3558 lies about the tax rate of billionaires again 3713 biden goes terminator,FAVOR,NONE
yup a real good speech,FAVOR,NONE
the crazy old man speaks lol the cause of the fall of the united states,AGAINST,NONE
he has executive order authority to close the border immediately but he wonthe doesnt need congress everyone knows this,NONE,FAVOR
a lot of times when us was fighting in korea vietnam iraq and afghanistan aigenst communism or diktator that invade others land these words had been said stand your ground now maga support putin and russia they make it hard for ukraine to get the ammo and weapons they so badly need the defend them self from the russian attack trump ask putin for help in election and get it trump said in helsinki that he believed more on putins words then was he was told by hes own country men russia has now got a foothold inside us and maga opened the door and invited them in all the men and women the over time stod up aigenst this must feel betrayed because they stod up to this stand your ground they had the guts and believe in freedom trump and maga opened the doors,FAVOR,AGAINST
this is one of the great speeches in modern humanitys history if you do not understand level up there is a game going down and sitting on the sidelines either makes you complicit intellectually limited or naive if you do understand and reject bidens suggestions you you are the problem all the sophistry whitewashing hyperboles gaslighting if you do not get and cooperate with these concepts you are part of the problem when it comes to global fascism this biosphere tanking it or humanity being known as sociopathic locusts that cannot be trusted outside this biosphere zero tolerance the sociopaths are playing the game that they own the game and humanity is their hostage,AGAINST,NONE
national embarrassment same as cnn,NONE,FAVOR
he sounded like a crazy hitler,FAVOR,AGAINST
i can barely make it through this speech im 10 minutes in and that lady in the background who i will remain nameless with has done about 100 squats lol,NONE,NONE
take a goooood look at mike you can se when he is embarrassed and he noods his head more times than a republican should so he is actually siding with biden on things thats against trump maga and the republican opinion question could he be turning a new leaf in his political career,FAVOR,AGAINST
i assure you putin will not stop with ukraine just as i assured you that if youre vaccinated youre not going to be hospitalized youre not going to be in the ic unit and youre not going to die,FAVOR,NONE
thats what leadership is all about inspiration motivation direction and honesty not insurrection division and lies for gods sake people vote for joe biden,FAVOR,AGAINST
johnson looking at his party helpless to squash the truth,NONE,NONE
he is a corrupt liar,NONE,AGAINST
high time to stop the bothsiding bs the contrast between president biden and the rambling orange man could not be more obvious unless you are neutered by the maga koolaid if the eartquakes of jan 6 and the gutting of roe v wade are not triggering a blue tsunami not only you americans but the whole world free or not will be suffering in ways the world has not seen before best wishes to all of us from germany,FAVOR,AGAINST
is it the state of the union speech or is it the state of ukraine speech,NONE,NONE
biden let these immigrants come here just for votes this guy will be long dead and gone by the time we evan begin to fix the destruction he created and is still creatingdemocrats are suffering and republicanshe is a very dangerous choice for recovery of our economy and safty of our families and children,AGAINST,FAVOR
i wish south africa had such an upstanding president as mr joe biden,FAVOR,NONE
bravo mister president brought tears toy eyes,FAVOR,NONE
i love how biden plays the reps ohh you dont like that bill which is theirs lol,FAVOR,NONE
he is so high obama is in his ear telling him what yo want to hear bs voting for him is going to put you in the fields picking potatoes for china,AGAINST,FAVOR
what was the fat guy yelling,NONE,NONE
the more he talks the more i dislike him,NONE,AGAINST
you can sit down mike johnson they are not clapping for you,NONE,AGAINST
a wasted almost hour and half of good tv programs,NONE,NONE
3558 lies about the tax rate of billionaires again,NONE,FAVOR
never seen so many people clap at stupid times and too many times,NONE,FAVOR
that woman in red with red cap losts her way she thinks she is watching super bowl,NONE,NONE
mr butthead speaker just doesnt know what to do with his embarrassment all the republicans are sitting quietly reflecting on the fact that they have achieved zero in ten years,FAVOR,NONE
as a foreign observant i can only ask myself where are all the sensible republicans of the likes of lincoln or reagan only one rich narcissist who is only interested to make himself great again has been able to hijack the proud gop so sad,FAVOR,AGAINST
adolf hitler was a left wing liberal progressive socialist adolf hitler advocated for universal healthcare adolf hitler was the modern day father of environmentalism adolf hitler was a vegetaraian adolf hitler created the phrase social justice in his book mein kamf 100 beyond a shadow of a doubt absolute fact,NONE,NONE
should compare side by side trumps union address of 2020 and this so that all americans who watch and the world will see the honest difference of a president who works with dignity and a narcissist arrogant selfish moron who talks only about himself,FAVOR,AGAINST
i cant keep up counting how many times kamala has stood up,FAVOR,NONE
now thats the sound of a positive president four more years come on americans vote blue,FAVOR,AGAINST
joe your letting facts get in the way of trumps campaign for his autocratic dictatorship and paying for his treasonous crimes keep it up dumpty cant,AGAINST,AGAINST
biden has so many years of experience thats why he was put with obama obama was new and biden had been working for a lifetime,FAVOR,NONE
3545 a million what,NONE,NONE
hmm he has more people listening to this campaign speech than all of his others combined,FAVOR,FAVOR
republicans are so incredibly childish and disrespectful,FAVOR,AGAINST
dem devils cheering for the slaughter of babies in the womb god will judge,FAVOR,FAVOR
this guy biden lies out his teeth so much i cant wait for him to be gone in 2024 he drove this country into a shit hole,AGAINST,FAVOR
promises that can not be kept he lies a political speech with empty false hopes,AGAINST,FAVOR
speaker mickey looking just like my boys years back whenever i restran them to the naughty corner for some misdeeds,NONE,NONE
this is the best the democrats had to offer i can only imagine what this out of control government has planned for us in the very near future,AGAINST,NONE
ulf kristersson what a joke of a man,NONE,NONE
thank you president biden thank you smart voters for keeping us safe from the harm of arrogance and hate the predecessor commits to continue,FAVOR,AGAINST
really gladdens my heart not seeing the pinkyfaced clown delivering this state of the union address following from nigeria,AGAINST,NONE
90 percent of what this man is saying are empty promiseshe hasnt delivered on anythingwe the people are paying for all his screw upshe is just a puppetfor behind the scenes destruction plans fromother countries and rode on the coat tails of what trump already did and claimed it as his own,AGAINST,FAVOR
gum chewing no respect for their country or institutions,NONE,FAVOR
10435 so a career politician i thought everyone wants term limits even the left he was a politician all those years,AGAINST,NONE
gloves off this was no sotu it was a declaration of fight senator bernie is cliching his fist and we europeans do too thank you for standing with us on the side of democracy and human rights i understand now why the gop is so scared of joe he speaks plainly to ordinary people,FAVOR,AGAINST
republicans doesnt clap and it proves they are supporting evil russia,FAVOR,AGAINST
worlds biggest circus needs the worlds biggest clown,NONE,FAVOR
historic speech mr president,FAVOR,NONE
trump eyes black and orange,NONE,NONE
3340 gonna need a fact check here,NONE,NONE
5422 we manage in the un the usa have vetoed to end the genocide look in the mirror usa you fund this genocide you fund the war in ukraine and so many other places,AGAINST,NONE
this speech is an entrance to communism congratulations to everyone,FAVOR,AGAINST
the republican shaking his head,NONE,AGAINST
papa joe got his groove back,FAVOR,NONE
what a crock of shit every word out of his mouth is a bold faced lie,NONE,NONE
vote for trump nowlet him secure americathen when things calm down and the economy is fixed u can filter through to decide if u want to vote for a more democratic choice in the futurebut for right now the better choice is mr trump biden is taking this country down fast,AGAINST,FAVOR
3318 aoc looking cute followed by nonsense,NONE,NONE
congratulations,NONE,NONE
so this is what a warmonger convention looks like biden is the most hateful man ever to lead the nation of the blind tonight he obviously shared hunters stash all respect for america has died on the european battlefields his lies will bring on armageddon only trump can save the world from this madness,AGAINST,FAVOR
biden raises the democratic standard,FAVOR,AGAINST
3253 lies about cutting the deficit mumbles,NONE,AGAINST
first thing he says more billions for overseas wars,AGAINST,FAVOR
powerful,NONE,NONE
democracy on the ballot,FAVOR,AGAINST
you think trump can give a speech like that he will just talk about himself farts and smells not withstanding,FAVOR,AGAINST
thats just it what other freedoms are they seeking to take away,NONE,NONE
i only pray that the american people wise up and take in the real truthbefore its too lateif u vote for bidenour country will be lost foreverwe got to save our country before its too lateif your a democrat its not about pride or not liking trumpits about saving the country from economic disaster and crimeand warsand confusion and corruption for our children in schools just look at the facts not what has been said on whats been happeningon pure actions and factsu cant deny what is really going on we need a strong man in office who will defend our country now and its definitely not joe biden,AGAINST,FAVOR
the older i get the more i distrust these politicians they seem to have the same manuscript of lies and deception when in fact theyre corrupt and incompetent biden is one of them,AGAINST,NONE
if you were smart you wouldnt need to lie,NONE,AGAINST
dnc usa rnc ussa so easy to see this vote not,NONE,NONE
love seeing the flood of white way to represent ladies,NONE,NONE
im surprised russian funded johnson didnt get up and bit him,FAVOR,NONE
if youre tired of high gas prices food and inflation period vote trump vote anyone besides joe he had 3 years to fix a border but now bc its election time he wants to fix it by the way who is lincoln riley shows how much he really cares cant wait to see others wake up bc i was once lost and born in a democrat family and thats all i voted but thats changed now,AGAINST,FAVOR
the threat to democracy must be defended i think you meant defeated,FAVOR,AGAINST
just another millionaire circle jerk,NONE,NONE
actions speak louder than words,NONE,AGAINST
imagine voting for a mummy lol,NONE,NONE
lets fight for the billioners because they love this system so much,NONE,FAVOR
they really shouldnt let this guy talk after 530pm,NONE,FAVOR
quite a speech for a senile president isnt it mr speaker trump would not remember 2 minutes straight from that speech nor understand any of its content for that matter on the other hand he doesnt care about content neither do his insane and ignorant followers,FAVOR,AGAINST
2750 oops im sure hes fine i cant wait to get into my hofordable home,FAVOR,NONE
strong speech the only reason i hate you is enabling gazagenocide but the other guy is far more worse,AGAINST,AGAINST
you people making fun of his age your day will come quicker than you think,FAVOR,FAVOR
u still lost joe u dont where r u its a shame u r president punch of lies and plenty of hypocrite the worsts to come if elected,AGAINST,NONE
look at the facts america no representative like the ones seated on the quiet side of the chamber of america should be allowed to make fiction into a fact much less a former president fourmoreyears,FAVOR,AGAINST
your riding on the coat tails of what mr trump started and accomplishd while ruining all rest of ittaking credit for all his work when all you done is ruin our economy while the working people pay for your pat on the back choices,AGAINST,FAVOR
as a finn i dont like to brag but i feel proud when i see how much that is still visions in the us is reality in the nordic countries since tens of years,NONE,NONE
can some american please explain me why middle class americans support donald trump it makes no sense,FAVOR,NONE
poor maids at maralago or wherever the dumpster is will be cleaning ketchup off the walls for the next several hours,FAVOR,AGAINST
1028 this zoomin on scotuss miserable faces is absolutely priceless,NONE,FAVOR
2658 people clap and cheer for an if,NONE,NONE
to genocide joe it is all a big joke while little children and babies starve he tells jokes but there is nothing funny about the starvation displacement and murder of two million people nor is there anything funny about a racist president laughing while being completely complicit in genocide and many horrendous war crimes no matter how many jokes the proud zionist laughingly tells there is no escaping from the truth that he is just as guilty as netanyahu if not more so,AGAINST,AGAINST
tells us everything we want to hear right before voting time hmmm not suspicious at all biden wont lose he already lost im tired of hearing empty promises,AGAINST,NONE
biden kicked ass what a great speech,FAVOR,NONE
doesnt look like a cognitive declining falling down demented man just saying save our constitution and country vote please,FAVOR,AGAINST
great speech,FAVOR,NONE
how anyone could like this cranky old man is beyond me,AGAINST,NONE
the state of the union should have been before super tuesday he would have won by even a higher percentage,NONE,FAVOR
good and inspiring speech mr president thank you,FAVOR,NONE
2625 my wife needed a job awkward clapping,NONE,NONE
our people cant afford to pay for your mess ups or your uninvited guests anymore biden,AGAINST,NONE
what a clown,NONE,AGAINST
but he didnt go home now says alot,NONE,AGAINST
what a screamer brandon is what was in that syringe that brandon got,NONE,NONE
why does mr johnson seem unhappy with his placement what visions does he have,NONE,NONE
the last thing thats going to happen is any kind of dramatic change to his israel buddies pockets thru big pharma and i feel bad for those diabetics that are tapped financially and will never ever get any significant release because hes getting their hopes up also we should probably leave russia the hell alone in summary biden is a liar,AGAINST,NONE
whats wrong with americans the part that want trump have not listen to any of his speeches the future with biden looks positive with a belief in democracy not a new king good save america and hope the nov election go for democracy util the r have got a new platform they are anti democracy,FAVOR,AGAINST
dear americans this years election will be the most important election in history not only for america but also for the whole free world dont let trump fool you with his lies and with his hate he has no clue how democracy works and will put you back to the stone age so please make america great again and vote for biden,FAVOR,AGAINST
every day every single daythere is a full blown line of immigrants at walmart sending american money to other their other countries,NONE,NONE
the speaker will be impeached by his own party after tonight wait and see,NONE,FAVOR
joe biden is the absolute weakest dumbestmost corrupt president in american history this country will not survive 4 more years of this clown being president well be lucky to survive the first 4,AGAINST,FAVOR
2440 im gonna get in trouble for saying that followed by unintelligible,NONE,NONE
we cant afford to take support or take care of other countries when u cant evan take care of us and force the american working citizens to take care of your frivolous pat on the back venturessupporting immigrants instead of your own people,AGAINST,FAVOR
did anyone hear hate coming from this presidents mouth no no no,FAVOR,AGAINST
first of all ukraine is dead the money they are asking for at this point is simply being funneled back into their pockets january 6 had many undercover fbi already proven under the courts fbi taunting people to go into the capital and pelosi herself denied tens of thousands of national guard to be at the capital on january 6 folks this is all because of the democrats simply undermining donald trump and thats it biden is the worst president this country has ever seen second to obama i am not even a republican and i can see how corrupt the biden administration is they are full of lies they want to go to war in fact they taunted putin to go after ukraine and caused all the words this happening right now this is crazy why would anybody vote for that president trump had the united states its own independence on fuels first time in 75 years gas prices were under two dollars heating oil for goodness sakes was under two dollars come on people wake up this is crazy,AGAINST,FAVOR
2256 agrees with trump,NONE,FAVOR
if president bidd spoke about welcome back trump see you tuesday november 5 2024 it would have been better for the country instead he backed president trump and his 80million followers into a corner last time president bidd backed putin into a corner it didnt end well for ukraine i have a feeling 20 all trump followers are ready extremely ready,AGAINST,FAVOR
i cant understand how yall actually believe what he said like the last 4 yrs didnt even happen smh,FAVOR,AGAINST
first time he speaks,NONE,NONE
thats not a state of the union address its a political ad,NONE,NONE
you would think hed atleast say lakens name right but he couldnt even have enough respect to do that im sitting here thinking that hes going to try to appeal to both sides yet all he does is scream and insult them hes gone and lost another one my vote is up for grabs mr trump would you like it i have plenty of friends and family who would probably like to leave too,NONE,FAVOR
trumps monkey sitting there squirmingmaga mike is a fool ridin with biden 4 more years go joe,FAVOR,NONE
dont talk to us about russia or anyone or anywhere elsestay in your lane secure our borders and keep our money in our country before we loose it and our owned and run by themand theres no more america,NONE,FAVOR
a pathetic speech replete with lies boasts and halftruths from a senile infamous dogshit artist,FAVOR,AGAINST
trump add 8 trillion to the debt in 4 years biden creates 15 million jobs as a union worker we stand with who stand with us and that is president biden,FAVOR,AGAINST
biden has a ear speaker telling him what to say he lost me at inflations is down and more jobs have been created since taking office i cant stomach anymore of this sheep show ill watch it sat on saturday night live,AGAINST,FAVOR
why cant they ever just say the real reason why they doing all of this for they just make it sound professional,NONE,NONE
he did an outstanding job best sotu ive witnessed,FAVOR,NONE
president joe biden seems perfectly fine clearly there is no problem with mental acuity ag merrick garland should immediately change him for the mishandling of classified documents how about arresting him and indicting him tomorrow,AGAINST,NONE
what a speech i am quite impressed as a german that the old crocked as trump tries to picture him biden is still able to deliever such speeches in your face trump and johnson,FAVOR,AGAINST
2135 the state of the united states,NONE,NONE
history is watching when does speaker johnson have the balls to stand up against the maga cult and their dear leader,NONE,AGAINST
great speach great president you should be proud us,FAVOR,NONE
no joe it did not start on oct 7 and the allegations of sexual violence are discredited and where can hamas hide in a gaza strip with 2 million gazans and if there is a coward it is in the white house for not confronting israel and stopping the weapons deliveries,AGAINST,NONE
mtg looks so ignorant wearing that ugly red hat,NONE,AGAINST
oh ho ho ho no oh nah honey you shoulda gone home a loooooong time ago your ass aint done a damn thang fo me since you been in office that is if you even ever there,NONE,AGAINST
dont act like a savoir or a hero to the monster u created,AGAINST,FAVOR
the narrative that hes old is republican propaganda his mind is sharp i love hearing his progressive thinking biden is the man for this moment in time god formid the crazy trump,FAVOR,AGAINST
2053 insane chant for no reason,NONE,NONE
this is what a president sounds like couldnt even imagine trump making a speech thats positive but you can guarantee trump will attack people take credit for achievements of others and thats the man maga wants a looser a true bum that weakens america bless usa bless the peoplebut to hell with trump,FAVOR,AGAINST
old sleepy joe thinks that 5 minutes of a semi coherent mini speech will erase all his blunders freakish acts with little children and his statements and remarks concerning his friend and ally the mexican president elsisitoo bad he forgot to mention that we can describe america in only one word frhtxttjkyj lets not forget his resent conversation in a white house seance where kamala served as the medium with his buddy françois mitterrandgo brandonlong live the queen,AGAINST,NONE
send me the app i am ready to dream and vote,FAVOR,NONE
that moron speaker was shaking his head no all night what a goof,FAVOR,FAVOR
american weakness on full display this tired man needs to go,AGAINST,FAVOR
what a crook and liar,NONE,NONE
steady joe knocked it out of the park steady joes vs crazy strip club insult comedian the choice couldnt more clear and easy,FAVOR,AGAINST
as an swedish citizien with a big political interest the most significant different between biden and trump is the way biden talks truthcares about democracyputs america first not him self,FAVOR,AGAINST
you go joe biden 4 more years,FAVOR,NONE
isnt the nursery usually in a separate room,NONE,NONE
actions speak louder than words fiery speech for sure but what he will actually do is a totally different story our country is in peril and all this man has are words nothing else hes had 3 years to make a real difference and now towards the end of his term does he finally start talking about taking action its all a ploy to get reelected hes full of hot air and wont do a single thing to truly help our country period,FAVOR,AGAINST
really hope there will be a debate between him n trump and we will see what they re both made of,FAVOR,FAVOR
get off my lawn he will drop further in the polls after this performance,FAVOR,AGAINST
comrade johnson sitting there waiting for orders from his daddy trump,NONE,AGAINST
im thrilled hes so charismatic smart caring person,FAVOR,NONE
mike johnson nodding his head is about to be in every biden commercial so get ready nv az ga nc mi pa wi,FAVOR,NONE
this lier has 42 billion in pda funds for ukraine this lier has 61 billion in munition contracts for ukraine this lier and professional harm doer is never honest,AGAINST,NONE
europe union is with you biden,FAVOR,NONE
god bless him,FAVOR,NONE
why cant everyone suffering dementia have access to the treatment biden gets no matter how short lived the treatment is,AGAINST,NONE
president biden was amazing 4 more years,FAVOR,NONE
he wants higher taxes so he can give out more prepaid cards to illegal immigrants and send money to ukraine he dont give a foek about the american people,AGAINST,FAVOR
170 demorats voted against deporting illegals who commit crimes tells you all you keed to know clown world,FAVOR,FAVOR
1330 lies about job growth again ugh,NONE,AGAINST
im not sure he could have mumbled or lied more except saying if he was smart he should ho home,FAVOR,AGAINST
what an asshat,NONE,NONE
democracy under bidens watch i read the twitter files,AGAINST,FAVOR
joe was most impressive im a republican,FAVOR,NONE
vote blue vote for good vote for sanity vote for democracy thank you america,FAVOR,NONE
1058 whimper cough,NONE,NONE
is this state of the union or state of ukraine why start with ukraine the most corrupt and neonazi ruled country in europe this is purely propaganda for ukraine aid so joe can again get his 10 cut not a state of the union history is watching according to joe yes they are watching a theater by joe biden and his fellow treasonous marxist communist demoncrats that have been destroying our country since november 3 2020 when they rigged the election in their favor,AGAINST,FAVOR
best speech so far in this year,FAVOR,NONE
ill take this over 80 year old as president any day,AGAINST,NONE
this guy is so dangerous to our nation so sad to see how many peope get brainwahsed by a well written speech he had nothing to do with he is just a puppet he has no idea what he is saying by tomorrow he will forget everything he said,FAVOR,AGAINST
i see an angry senile old man what do you see,AGAINST,NONE
mike micky mouse johnson putin lover of hitler johnson,NONE,NONE
mikey baby u still on putlers payroll u dirty traitor,NONE,FAVOR
this is supposed to be about america not joe and his bs,AGAINST,FAVOR
mike johnson nodding his head is him playing the game nit agreeing your morons,NONE,AGAINST
shameless republicans as always,FAVOR,AGAINST
if he was smart he would have never permitted himself to be humiliated like this his party does not care about this country or any of us the worst presidency in the history of this nation this is the face of pure evil,NONE,AGAINST
mikily mike johnson a russian spy putin lover kidnaper johnson,NONE,NONE
mr johnson looks like a scared little boy too frighten to applaud and to be spotted by trump,NONE,FAVOR
cant wait for all the fact checks to come out pinocchios,FAVOR,AGAINST
548 good little gaff,NONE,NONE
nato has not prevented shit its been used as a tool to bully independent nations into complying with your nwo,NONE,FAVOR
omg how do people believe this guy made in america is part of maga lol he stole thatthose are trumps talking points,FAVOR,AGAINST
maga this is america,NONE,FAVOR
he is still guilty of genocide in gaza,NONE,NONE
whats wrong mike dummy the holy boy leave your believe at church usa not congress,AGAINST,NONE
mike johnson looks like hes getting a proctology exam,NONE,NONE
awake up america,NONE,FAVOR
biden its so sad and scary when you see people playing with tiktok on the subway,NONE,NONE
was this a state of the union speech sounded more like a campaign spill full of lies trump 2024,FAVOR,FAVOR
1028 queue curb your enthusiasm theme this scotus will go down as the worst bench bench in us history little wonder trust in scotus is at record lows and thats just the beginning if the deranged maga psychos retake the white house vote like your life depends on it,FAVOR,AGAINST
what the hell do these people have to clap for that hes not eating a ice cream cone,NONE,NONE
he nailed it hes shut those trump fools down big time and those scotus judges,FAVOR,AGAINST
lmao biden didnt even support trump closing down the us when covid hit what a liar he is,AGAINST,FAVOR
powerful speech by my mentor us president joe biden may the almighty god guide and protect you you are the next present heaven has endorsed your presidency,FAVOR,NONE
the speakers not a magat comeon speaker fight the good fight,FAVOR,AGAINST
biden we have to stop tiktok and temmu from hurting the american people we need to place more levies,FAVOR,NONE
go president biden thank u for fighting for usa and democracy,FAVOR,NONE
nato needs to be disbanded russia is not the enemy,NONE,FAVOR
respectfully but joe biden did not give a single flying fk in here,AGAINST,NONE
this speech wreaked of desperation i have never seen a sotu address where the president attacks time after time his chief political rival and continuously taunts the rival party the speech was filled with hypocrisy and lies in short order he is flailing he knows as it is clear that hes behind trump in the polls tomorrow the dust will settle and it will not shake out well for him i guarantee it hes not fooling anyone but the fools who vote for him,AGAINST,FAVOR
mike johnson looks so smug i hate his face so much,NONE,NONE
vp harris your smile tells it all we love you,FAVOR,NONE
most divided country ever since this presidency,FAVOR,AGAINST
i missed it i do like watching the lies clinton news network says mumbling biden isnt getting any better,AGAINST,NONE
perfect speech,FAVOR,NONE
president biden blames mental health problem as the reason for americas problem the american people ought to look for help if they experience a moment of blackouts or disillusion,AGAINST,NONE
respectfully but 3758 was so badass oh helll yeahhhh,NONE,FAVOR
liar liar we all seen you now down during the riots weak president,FAVOR,FAVOR
most republicans look like they have indigestion especially that mr speaker behind president joe biden,FAVOR,NONE
when you listen to an american president talk about europe and the usas responsibility to maintain security in europe i think as a european what the hell is the man talking about and why should it be a task for an american president to solve why is there still us military in europe what are we going to do with american nato why should an american president interfere in what is happening in europe but we all know why europe is occupied by the usa and has been since the second world war and the usa sees europe as part of the american empire and sees every opposition such as a stronger independent europe as an opponent why europe must be kept down war must be created so that there is instability germany and russia must not become strong together because then there is no demand for american military bases in europe the occupation must end the us military must leave europe it should not be americas task to protect europe the 500000000 europeans can do that very well themselves it wasnt the ussr that was a problem but that the us saw them as a threat to power in europe this old man who lives in the past must shut up and come into the time we live in today the usa is not a superpower but a debtridden giant that is falling no one looks up to the us anymore it is a corrupt military regime that oppresses and kills thousands of people in wars and conflicts that should have ended long ago,NONE,NONE
there were 44213 firearmrelated casualties in 2022 the us government has to replace those citizens and children with around 55000 legal immigrants who werent raised with the us ideology and education through diversity visa dv lottery program each year homeland security,FAVOR,FAVOR
almost 5000 people have died in us gun violence so far in 2024 abc news 16 february,NONE,NONE
wow democrats arent playing quaint polite games anymore i loved this speech at times fiery at times poignant at times combative at times exalting patriotic forward thinking positive strait up strait talk from one of our most effective presidents ever pres biden presented a positive vision for our future while purposely contrasting himself from the orange maga man democrats are finally throwing down calling out the lies standing up to the republicans and standing up for the people they used to let the gop stomp all over them no more the dems are fighting back with the truth hey gop the truth you should try it some time i loved at the very end watching pres biden so comfy just chatting away with everyone making connections talking to old friends taking ppls phone numbers to call them later you can see the energy and fire he brought to the dems i loved watching him chat up the joint chiefs who normally are so neutral and ignored spanky but they were super comfy with biden its good to see our military leaders believe strongly in democracy i guess vp harris and maga mike had to play their ceremonial role right to the end standing at the dais not speaking to each other lol that was so funny and so sad a snapshot of the division in our nation kamala harris was smiling open waving to ppl while maga mike stood like he was clenching his sphincter with an arrogant aggrieved frown etched into his face it was funny watching maga mike in the background nodding his head at the things that a moral ethical person would believe in like no kids being hungry and making sure children are educated etc but hed voted against those things it was funny watching him frown and shake his head when biden touted the fact that he brought the deficit with china down not spankytoo bad about facts maga mike they just dont like up with your delusions pres biden knocked the sotu out of the park with a positive vision for america it was so refreshing to hear a president admit that we hadnt totally lived up to our promise of equity for all while at the same time promising he work for a future where we will get there ok gop take your grievances and your sad lil faces your orange monster and go whine on fox news about how you wish your delusions about america pres biden were real i noticed mtg trans closet case wearing a truckers cap yelling like some drunk dude at a ball game lol,NONE,NONE
i knew it i knew it have been watching the cartoon shows going on in maga mike johnsons head atta a boy standing up w a pride,NONE,AGAINST
number of gunrelated deaths in the us over the last 6 years pew research center 39740 in 2018 39707 in 2019 45222 in 2020 48830 in 2021 40125 in 2022 42888 in 2023,NONE,NONE
this is the most fantastic address to the union ive ever heard ive been political 75 years maga has no affect on me but by cracky im fighting for my grandkids and my great grandsoni will die fighting,FAVOR,FAVOR
just what kind of sick country would send soldiers and policemen to guard the subway,NONE,NONE
1920 ford stopped the manufacturing of their electric vehicles because of no demand the big company of teamsters yellow shut down in 2023,NONE,NONE
these mfs make me sick,AGAINST,FAVOR
new york deploys national guard to crack down on nyc subway crime 750 national guards 250 state policemen to patrol subway,NONE,NONE
look like joe biden is competent enough to stand for the charges he was found guilty of the classified documents charges this is to show you on national tv how corrupted rogue and political the fbi and doj have become why the fbi and doj lie that joe biden is too senile to be charge for crime an want to charge trump these agentcy need to be clean of these rogue people,AGAINST,FAVOR
