comment,biden_stance,trump_stance
would still vote for him rather than voting for a senile man that said his uncle was eaten by cannibals,AGAINST,FAVOR
trump has no one to blame but himself he should have testified otherwise,NONE,AGAINST
fantastic handcuffs and orange jumpsuit please,NONE,AGAINST
where is your analystclowns,NONE,NONE
and yet dr fauci still walks free,NONE,AGAINST
thank god that michael cohen has had his day in court against trump everyone falls for trump and now trump is finally being held accountable,NONE,AGAINST
5 says he does a runner,NONE,AGAINST
hakeem didnt pay 15 million for a hung jury,NONE,NONE
im extremely surprised but he still going to be elected he should go to jail,NONE,AGAINST
fascists always lose,FAVOR,AGAINST
its morning in america again,FAVOR,FAVOR
fred trump would be so proud,NONE,FAVOR
when is he going to jail ladies and gents we got him,NONE,AGAINST
the rule of law lives hooray for the usa,FAVOR,NONE
byebye trump good riddance they finally caught the wicked witch now its time for prison he deserves everything he gets,NONE,AGAINST
so much winningso much winning youll get tired of winning,NONE,FAVOR
im with trump2024,NONE,FAVOR
finally his wife gets to chill with her side piece freely,NONE,NONE
i cant believe this guy will be the next us president,FAVOR,NONE
i am absolutely ecstatic that trump has been found guilty on all 34 charges but will trump finally go to jail now or will he just continue being a boil on the ass of our country that needs to be lanced,NONE,AGAINST
guilty on all 34 counts lock him up these jurors have studied this and decided no matter how frump claims that he is guilty vote blu3 vote biden for an honest president that works hard for the people so proud of the jurors,FAVOR,AGAINST
i still wont be happy until that sob is in prison,NONE,AGAINST
hey donnieget ready to meet bubba,NONE,AGAINST
what do you expect in new york day will remember new york fail the country and that judge and soldout jurors will get a huge embaressment soon fjbmore power to djtfull recommendation to white house god bless djt never give up will remember by the country injustice played in new york,NONE,FAVOR
please dont delete my comment and im sorry for swearing but fuck yeah,NONE,FAVOR
if only this would disqualify him from running we could all breath again,NONE,AGAINST
a day to celebrate,NONE,NONE
he is now a convicted felon lets see if he gets the endorsement from the nra,NONE,AGAINST
i sure hope somebody has pictures of his face as the verdicts were read all 34 of them trumps own justice dept put cohen in prison in connection with these charges donnie has to do time,NONE,AGAINST
donald trump has been found guilty on all 34 counts by a jury of his peers finally he is held accountable,NONE,AGAINST
i bet hes awake now,NONE,NONE
dj trump has never had to deal with any consequences for his corrupt actions his whole adult life its about time pssssst a convicted criminal can not hold a political position donnie,NONE,NONE
stay out of mar a lago seek comfort with your girlfriends on conjugal visits in prison melania,NONE,AGAINST
the party of law and order either dumps trump to reclaim credibility or keeps him and relinquishes that high ground if indeed they truely have claim to it,NONE,AGAINST
start packing your diapers don,NONE,FAVOR
wow donald trump was found guilty on all 34 charges now well see what the judge does to trump looks like he might not go to jail but trump will be put on house arrest and probation well see but whatever happens to trump it wont happen anytime soon lets see if americans are smart enough to change their votes from red to blue,FAVOR,AGAINST
haha happy days are here please send baby trump more diapers,NONE,FAVOR
put this loser in al capones former cell holding,NONE,NONE
is trump tired of winning yet,NONE,FAVOR
great news we have been watching and hoping from australia,NONE,NONE
want to see his jan 6th conviction the most nice though this is,NONE,AGAINST
such a sham rigged jury and trial no different than the rigged 2020 election star wars strike him down and youll make him more powerful than you could ever have dreamed of trump all the way,NONE,FAVOR
protect those jurors they are true patriots and 45 will send his lunatic followers after them,NONE,AGAINST
the end of the united states,NONE,NONE
im glad he was found guilty on all counts but he can still run for president if you have a felony on your record you cant vote but if you have 1 on your record you can be presidentsomethings wrong with that picture,NONE,AGAINST
you are so afraid of him that is hilarious hahah next president trump 2024,NONE,FAVOR
congratulations to the jury,NONE,AGAINST
this is joeys only hope of winning the election,FAVOR,NONE
as a loyal american i must say i am blown away that an obviously guilty man was found guilty today murica,NONE,AGAINST
at last a positive headline,NONE,FAVOR
good now lock the mfsob up,NONE,AGAINST
34 charges i thought there is onlylol,NONE,FAVOR
lets have a rainbow party with diddy,NONE,NONE
scam bs kangaroo court the left is playing with fire trump 2024,NONE,FAVOR
what do you know they made america great again after all,NONE,FAVOR
still voting for trump 24 reversed on appeal get ready libs,AGAINST,FAVOR
congratulations from canada put that shit bag in jail,NONE,AGAINST
34 counts amazing counts more counts than any other president maybe even more than lincoln,NONE,FAVOR
now maybe some would be trump voters will wise up and vote for america instead a guy who commits crimes,FAVOR,AGAINST
trump hires only the best lawyers,NONE,FAVOR
the felon who will still be the gops standard bearer the party of lawlessness,NONE,AGAINST
wont have to wait long for the parade of politicians crying all over themselves about this proving once again they believe in the rule of law for everyone but themselves and how they get the lemmings to follow them hook line and sinker,NONE,AGAINST
american justice actually worked now we the people need to fix the corrupt supreme court,NONE,NONE
president for life biden could not be reached for comment,AGAINST,NONE
still he can appeal win presidency willwitchunt trump2024,NONE,FAVOR
congratulations from the uk,NONE,NONE
finally,NONE,NONE
time to watch me some fox news lol,NONE,FAVOR
im reminded of that simpsons meme,NONE,NONE
at long last justice has prevailed lock him up,NONE,AGAINST
michael cohen did not have a prior criminal record he got 3 years lock trump up,NONE,AGAINST
a very sad day for putin and a very happy day for america,FAVOR,FAVOR
moral of the story if you cheat on your wife with a porn star and your attorney pays her off dont screw your attorney over by not paying him back,NONE,AGAINST
sad day for the miami cuban community,NONE,NONE
what a day for both seth meyers and stephen colbert to be dark,NONE,NONE
we did it we finally got him lock him up,NONE,AGAINST
conald chump is guilty,NONE,AGAINST
very much guilty,NONE,AGAINST
nobody should celebrate this too soon this case has now set a precedent if they want to find you guilty as charged they can using the word of a liar you could be next without any recourse just remember that the world has lost its respect for the leader of the free world,NONE,AGAINST
the world especially our allies are watching,NONE,NONE
yo this is just the one case hes got three more and i m sure more to come hee hee,NONE,AGAINST
ok so what does this mean now jail time prison time nixed from being president again,NONE,AGAINST
congratulations couldnt happen to a fitter person if only we could take away what hes done to scotland,NONE,AGAINST
trump is new breed of man the scientific name is stupidicus ultimus,NONE,AGAINST
if you cannot vote because youre convicted felon in some states how are you allowed to run for president in those states shouldnt trump be removed from the ballot in those states,NONE,NONE
he finally won the popular vote,FAVOR,NONE
yay justice has finally been served now finish the job and put him in jail where he belongs its a red letter day,NONE,AGAINST
this reminds me of a third world country this judge was part of the prosecution,NONE,FAVOR
its a shame that this may be the only thing he gets a trial and conviction for because the classified documents case and especially the georgia election interference case are a much more serious crime that he should be in prison for this stuff is just common stuff that lots of peoplecompanies do all the time and never get caught hopefully this is the beginning of the end of the trump hysteria and a lot of people snap out of it and come to their senses its time to remove the crazies and rebuild the republican party as a party that is about being conservative and small government as opposed to corruption and getting the libs,NONE,AGAINST
trump 2024 now he will gain more support after this rigged trial go trump,NONE,FAVOR
i wonder if his poll numbers will go up or down,NONE,NONE
biden in guilty should be put in prison,AGAINST,NONE
justice now lock his crooked ass up,NONE,AGAINST
do the world a favor lock him up for a year just to give us all a break from his bullshitdouche bag would you be honest the rest of the international community look on in awe the republican party needs to come clean they have been aiding and abetting a criminal moron for the past 10 odd years new candidate required urgently,FAVOR,AGAINST
all the cnn guys look sad lol i think they know we crossed a line we can never return from,NONE,FAVOR
someone needs to recut this with the count from sesame street and an occassional thunderclap,NONE,NONE
democracy has won in the court now lets win at the pollsbecause the fact that he can still qualify for the presidency is an absolute shame,NONE,AGAINST
wonder how much the jurors were paid off,NONE,AGAINST
i like to suggest a correction to a jury of his peers i dont think you can find a jury that is as shady fraudulent and criminal as he is,NONE,AGAINST
please drop out of the race,AGAINST,FAVOR
audience the jurors found 33 guilty lions tigers and bears oh my and one convicted orange felon tailor make trump a new orange suit its his new favorite color,NONE,AGAINST
i love democracy,FAVOR,FAVOR
im still clapping so now what is the goprnc gonna do gonna run a convicted felon lets see i dont think weve found the bottom just yet,NONE,AGAINST
gag order lets talk about the order,NONE,NONE
not a surprise to anyone but the maga crowd,FAVOR,AGAINST
hes free on his own recognizance dont forget he has several passports,NONE,AGAINST
those poor 15 secret service members on his detail must be thinking dam we all going to be on work release,NONE,AGAINST
is the supreme court going to still stand by this man,NONE,AGAINST
this will win trump the election,NONE,FAVOR
if this man can still be allowed to be president this country is fucked up,NONE,AGAINST
best news ever,NONE,FAVOR
we love in a country where convicted felons cannot get jobs or are allowed to vote yet this one may continue to run for president with,NONE,AGAINST
he should go directly to jail without passing go any one else would have been detained for gag order violations,NONE,AGAINST
finally finally justice has at long last been served finally the rich powerful corrupt have been forced to pay the full consequences of their scummy actions finally the american justice system did its job right finally karma got its hands entirely on that deluded tyrant finally that hugely arrogant egomanical entitled dictator found out the hard way that no one i mean no one is above the law god bless the state city of new york god bless the judge prosecutors jurors police officers fbi reporters all those that trump has wronged god bless the united states of america this is a truly glorious day,NONE,NONE
not a jury of his peers this has just begun,NONE,AGAINST
now the orange blob can say he the biggest felon there are big beautiful felon,NONE,FAVOR
trump now the official property of ny state,NONE,AGAINST
cant wait until june 27th welcome to the first presidential debate between president joe biden and convicted felon donald trump,FAVOR,AGAINST
so hes an illegitimate president he committed crimes to win so he cheated on his wife and the united states he stole the presidency with criminal acts,NONE,AGAINST
does this mean they can start making his orange jumpsuit,NONE,AGAINST
trump lacks any remorse and has been abusive towards the judge and court officials this has taken as a factor when sentencing so trump should be locked up,NONE,AGAINST
and who couldve saw this coming with that jury instruction,NONE,FAVOR
its a good day for america and the world damn right,FAVOR,NONE
what a day what a day what a day what a day not one juror disagreed,NONE,AGAINST
wonderful i was so sick and tired of watching that ahole skiptomloo out of everything america still works,NONE,FAVOR
do we see some consequences now,NONE,AGAINST
finally,NONE,FAVOR
tapper dont say anything stupid with your sneaker undercover maga azz,NONE,FAVOR
finally congrats from germany,NONE,NONE
donald trump is making america free of him one conviction at a time,NONE,AGAINST
justice has prevailed cant wait for the maga meltdown,NONE,AGAINST
congratulations from australia,NONE,NONE
now what i say do to him what you would do to me,NONE,AGAINST
this is celebration to all of us that are not rich connected people,FAVOR,NONE
the self proclaimed party of law and order and family values will now have to vote for a felon found guilty of fraud sexual assault defemation because of the trial brought on by his cheating on his wife,NONE,AGAINST
jake can we do this again but this time you do one of 34 all the way through and can you talk like the count from sesame street please pretty please,NONE,NONE
ill bet steven colbert is kicking himself for not having his live on tape shows broadcasting today bad timing steven,NONE,NONE
if he appeals he should have to do so from behind bars just like everybody else he is a convict now no going back,NONE,AGAINST
liberty and justice for all when you dont show favoritism based on 2 class society,FAVOR,AGAINST
in the criminal justice system sexually based offenses are considered especially heinous in new york city the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the special victims unit these are their stories,NONE,NONE
only facts count in court the clowns bluster counts for fall,NONE,AGAINST
not guilty by reason of stupidity will be the appeal,NONE,AGAINST
biden must be eating a half gallon of ice cream in celebration right now,AGAINST,NONE
he shouldve done that sesame street the count count one one guilty felony charge two two felony charges whahahahaha,NONE,AGAINST
fk i lost count already lol,NONE,NONE
he cant vote yet he can still be pres thats insane,NONE,NONE
thank you joe biden you just zoomed trump into the oval office,FAVOR,AGAINST
trump is innocent the matrix is making all these bogus accusations,NONE,FAVOR
guilty i love it usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa usa we loveeee the blue,NONE,FAVOR
trump convicted felon,NONE,AGAINST
so he can still run but cant vote,NONE,FAVOR
in the criminal justice system sexually based offenses are considered especially heinous in new york city the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the special victims unit these are their stories,NONE,NONE
get readydonald will be making plans to flee the usa i wouyld say russia turkey the carribean all on his list,NONE,NONE
sad day in the ussr i mean the usa just like its right out of stalins playbook,NONE,FAVOR
all these statements against trumpyoutube controlledhhhmmmmmmus news media hmmmmmgovernment controlledhhhmmmmmm,NONE,FAVOR
i never expected this good,NONE,FAVOR
donalds orange face will go beautifully with his new orange jumpsuit,NONE,AGAINST
trump has until july 11 to run away to russia and ask putin for political asylum,NONE,AGAINST
obviously he was found guilty hes guilty of a lot more but like i said this wasnt going to change my vote,NONE,AGAINST
thank whatever deity you hold dear now remand him into custody,NONE,AGAINST
tragically his dumb wit followers will still vote for him in november,FAVOR,AGAINST
convicted felon donald trump,NONE,AGAINST
yay open the border free palestine to the river to the sea,NONE,AGAINST
ny jurors are just as corrupt as ny judges and prosecutors the corrupt verdict will be thrown out on appeal corrupt da bragg campaigned on getting trump corrupt judge merchan refused to recuse himself in violation of a ny statue requiring recusal corrupt lying prosecution witnesses unconstitutional gag order on trump unconstitutional indictment denial of due process unconstitutional jury instructions,NONE,FAVOR
the biggest sham in american history he was found guilty before the trial ever started,NONE,AGAINST
whenever i hear donald trump is having a bad day a little smile comes across my face,NONE,AGAINST
alina hanna is one hell of a lawyer i guess being pretty isnt better than being smart,NONE,NONE
justice served ive been saying for a year now trump for prison,NONE,AGAINST
cant say it better httpswwwyoutubecomwatchvryonsokz5ze,NONE,NONE
today we became nicaragua cuba and venezuela enjoy your life,NONE,FAVOR
hey tapper i guess all of psycho expert scholars was wrong,NONE,FAVOR
trump guilty on all 34 counts finally we have some measure of justice,NONE,AGAINST
why isnt his pre trial release in the other cases not being immediately revoked,NONE,NONE
democrats have no officially destroyed any confidence in the american justice system these criminals are stoking civil war,NONE,FAVOR
while trump is now a convicted felon he will never go to jail nevertheless trump and maga will complain of election interference and the fascist corrupt biden doj trump will insinuate the jury is tainted biden operatives and the verdict is rigged yet i am uncorking champagne best wishes america,FAVOR,AGAINST
shame on the democrats for lowering the status of our country to banana republic now we know we will be voting red all the way,AGAINST,FAVOR
no one is above the law,NONE,AGAINST
hunters next lol,FAVOR,AGAINST
his name should be immediately removed from every ballot this shouldnt be happening here,NONE,AGAINST
lmao cnn has a whole verdict counter,NONE,AGAINST
justice for stormy,NONE,AGAINST
well done america well done ny celebrating and wishing joe all the best all the way from scotland,FAVOR,NONE
uh nhuh thats right done mess with the united states dude trump is guilty 34 times out of,NONE,AGAINST
can we now call him 34 instead of 45,NONE,AGAINST
prosecution well done,NONE,AGAINST
yes yes yes way to go jurors,NONE,AGAINST
by this time next year trump will be in prison he will have approximately 100 convictions bt jurys of his peers at least half a dozen of his lawyers will be in prison too after either pleading guilty or being found guilty by jurys what an utter embarrassment that the republicans cant find anyone better,NONE,AGAINST
what a personal blow for an individual who thought he was above the law now get rid of that cannon chick and do the classified docs case run this kid outta town,NONE,AGAINST
im watching this from venezuela to everybody wondering this is just how the justice system works in dictatorship countries what americans are supporting right now is the way to become a new venezuela enjoy your democracy hahaha,NONE,AGAINST
and he will be president in 2024,NONE,FAVOR
but will it remove him from the ballot,NONE,AGAINST
i like presidential candidates who arent fellons should be an automatic disqualification,FAVOR,AGAINST
lock him up lock him up lock him up lock him up lock him suck it maga,NONE,AGAINST
its not over yet so dont get too excited trump will keep filling appeals until he finds a corrupt judge and there are many to reverse the verdict fallback plan would be to win the 2024 election so he can give himself a pardon democracy is still at grave risk,NONE,AGAINST
as the lyrics of that great chicago song say only the beginning,NONE,FAVOR
maga tears are so tasty,NONE,FAVOR
biden just lost the election,NONE,FAVOR
many thanks to the new york das office the courage to be the first to hold this criminal accountable,NONE,AGAINST
yes thank you sweet baby jesus,NONE,FAVOR
diaper don the convicted felon should be legally disqualified from running the us,NONE,AGAINST
pop the corks for law and order now for the supreme court,NONE,FAVOR
send his ass to prison,NONE,AGAINST
in the criminal justice system sexually based offenses are considered especially heinous in new york city the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the special victims unit these are their stories,NONE,NONE
no one found guilty of 34 felonys should ever be allowed to be president in our country we need to change some laws,NONE,AGAINST
your once twice 34 times a felon,NONE,AGAINST
free trump,NONE,FAVOR
now now now he must be marched into jail,NONE,AGAINST
finally,NONE,FAVOR
but is he going to do jail time though,NONE,NONE
falsifying legal documents is and should be a big deal in the multimillion business world now put him in prison for his crime he may be rich but he is not above the law this will show our laws are for everyone not just the middle class or lower economic class,NONE,AGAINST
history the world is watchingall people who believe in justice democracy are celebrating today,FAVOR,AGAINST
america truly can be great now,FAVOR,FAVOR
we shall overcome,FAVOR,NONE
i never expected trump to face justice,NONE,AGAINST
this shows just how bad cnns honig and others reporting was on this case most decent legal commentators were saying how strong the prosecution case was but cnn were too focused on creating a story to report and analyse accurately,NONE,FAVOR
congratulations from belgium,NONE,NONE
lock it up,NONE,AGAINST
and guess what life goes on,NONE,AGAINST
no surprise here he is guilty of much more than this he is also guilty of sucking up valuable oxygen,NONE,AGAINST
thank you for this new asmr that will help me sleep til the election,NONE,NONE
i like presidents who arent convicted felons,NONE,AGAINST
thanks nyc,NONE,NONE
it couldnt happen to a more deserving felon than trump,NONE,AGAINST
from australia congratulations american justice is prevailing,NONE,AGAINST
justice served yet hes still the presumptive republican nominee for president how pathetic is that,NONE,AGAINST
republican and christian here i like my presidents who know how to work around the system and not get caught great day,NONE,FAVOR
at least the rest of the world now knows that all of america isnt effed up,FAVOR,AGAINST
now if he can still be a presidential candidate all felons should be able to vote,NONE,NONE
thank you for handing him the win in november this is only going to make him more popular,NONE,FAVOR
thanks america now europe is the beacon of democracy as it should be,FAVOR,AGAINST
people are saying that no one has ever received more guilty verdicts than i have,NONE,AGAINST
wonderful justice served but in alternative reality drumphworld they just have created a martyr,NONE,AGAINST
now lets get the handculfs,NONE,NONE
no the election was not stolen and yes this trial was fair,NONE,FAVOR
unanimously found guilty on all charges god bless america,NONE,AGAINST
betcha melania was tickled pink quietly thinking one trial down fl ga yet to gothen im free,NONE,AGAINST
its a perfect score a perfect verdict a perfect jury a perfect judge trump is now in good company with al capone capone died from syphilis and trump has syphilis the losers are those that trump harmed and that is a huge number there needs to be a wake up call in republican land denial is not moving forward,NONE,NONE
prison now no deals no special treatment,NONE,AGAINST
cnn is trash,NONE,NONE
lock him up lock him up,NONE,AGAINST
i wish the judge would go back to trumps contempt charges and orger him to be arrested and jailed,NONE,AGAINST
34 freaking counts i love you guys,NONE,FAVOR
lock him up,NONE,AGAINST
the cult doesnt care,NONE,AGAINST
i hope to see america dancing on the street tomorrow,NONE,NONE
dont drop the soap punk,NONE,FAVOR
what a disgrace this weaponization of the legal system by the democratic party sickens me i will be voting for president trump on november 5th all of these charges will be turned over on appeal,NONE,FAVOR
trump 2024 joe biden sniffs children in open imagine what he does in private ask his daughter or even wife she held the camera while they showered you support that birds of a feather flock together,AGAINST,FAVOR
nice i thought it would end in a mistrial from a hung jury after i saw one of the jurors got his news off of truth social still im not going to celebrate unless he gets sentenced and starts serving jail time,NONE,AGAINST
wrap your head around this donald j trump is a _convicted felon thirty four times over_,NONE,AGAINST
i really have to thank trump for wearing an industrial diaper today otherwise there would have been some major spillage and stink in court today thank you trump,NONE,AGAINST
bet he wishes he had just written one big check for cohen,NONE,AGAINST
justice matters,NONE,AGAINST
time to start snatching wigs and passports now do cannonalto and thomas,NONE,NONE
yay the jury looked at the crazy amount of logical evidence and went right down the list and said guilty now lets see how hes held accountable for 34 felony charges i hope he gets jail time and a prison mate whos mom he evicted back in the 80s,NONE,AGAINST
saw this for all the cases againsttrump you have all of the overwhelmingevidence witnesses and testimonies from those republicans who worked for him andor around him phone records emails meeting logs audio tapes videos paper trails and in some cases signatures etc etc,NONE,AGAINST
what a beautiful day,NONE,NONE
this is so funny,NONE,NONE
its the most wonderful time of the year,NONE,NONE
wait till trump is president and gets a doj going after these people,NONE,FAVOR
cnn dropped the ball on this one msnbc already told us hes guilty of all charges,NONE,AGAINST
so possession of a firearm is now a felony for the republican presumptive nominee for president,NONE,AGAINST
not the hush money payment case but deceiving the american voters case,NONE,AGAINST
thank you 12 patriots,NONE,FAVOR
hes always winning this time 340 now its loss of voting rights and sentencing,NONE,AGAINST
fox light is sad today watching jake tapper and elie they seem sooo sad and low key angry i wonder why you can tell in peoples faces and tone whos upset about it wow cnn wow they cant even hide it,NONE,FAVOR
saw this regarding hush money case trump found guilty on all 34felony charges _the facts testimonies and evidence_ should be all people concentrate on and most are not to mention that these payments were made in 2016 which was indeed an absolute case of election and an interference,NONE,AGAINST
yes a great day for the us and the entire vote blue forever,FAVOR,AGAINST
brings a smile to my goddamn face verdict guilty of all counts,NONE,AGAINST
alito gots to go and promise to take crooked thomas with you,NONE,FAVOR
saw this from political 70 of the country rejects trumps claim that presidents should be immune fromprosecution for allegedcrimes theycommitted while in office,NONE,AGAINST
are you listening to the charges maga cant say you dont know what hes being charged with,NONE,AGAINST
no one found guilty of 34 felonys should ever be allowed to be president in our country we need to change some laws,NONE,AGAINST
so as a felon he is not allowed to vote join the military own a firearm and not even get a real job in many cases but he can be president how stupid are our laws,NONE,FAVOR
finally america can be great again,NONE,FAVOR
one side rejoices the other sees a third world country,NONE,AGAINST
well done that jury hooray from the uk he is rotten and needs to be held accountable this must be so sweet for all those americans who have been horrified by his lack of morals and hateful rhetoric,FAVOR,AGAINST
saw this from political hushmoney case half of americans believe trump isguilty 14 republicans 86 democrats 54 independents,FAVOR,AGAINST
thank you ny,NONE,NONE
trump clown he should be convicted for all lie,NONE,AGAINST
whoop whoop all 34 lock him up man the irony would be so delicious,NONE,AGAINST
rapists cannot be trusted no sht sherlock,NONE,AGAINST
continued the number of people who said that they believe trump isguilty in above comment was nearly identical to the results when asked respondents to consider trumpsguilt in his other threecriminal cases,NONE,AGAINST
im still voting for trump dummies,NONE,FAVOR
maybe he should have spent more time awake than sleeping in court,NONE,AGAINST
hes still going to be elected lol im a democrat but its so obvious this will make people support him even more the war is far from over,FAVOR,FAVOR
his wife is now free,NONE,NONE
damn mr trump has more felonies than i do and ive been a criminal my entire life,NONE,AGAINST
hey he cant vote,NONE,NONE
unanimous a l l t h i r t y f o u r c o u n t s thats how its done son well done jake say that slow convicted felon,NONE,AGAINST
joe should be found guilty for being the president,AGAINST,NONE
there will never be any neutral objective impartial unbiased decisions in the doj so long as it is influenced by politics the system is broken and it is impossible to fix very sad for the justice of american citizens new york just shot itself in the foot for business since the issue at hand is common practice stated by ke in oleary god bless america,NONE,NONE
way to go america nobody is above the law,FAVOR,AGAINST
donald trump created a new history todayfirst president to be convicted of criminal felonies,NONE,AGAINST
due to his age and being a dingus he will not spend a minute in jail if it was me id be led out of courtroom in handcuffs till sentencing hopefully the other three trials when they start dont let that turd walk away i dont know any other job that makes you immune from the law but apparently president is one,NONE,AGAINST
no one is above the law,NONE,AGAINST
damn fake tapper is only an hour late,NONE,FAVOR
ankle bracelet to make sure they can track him i hope,NONE,AGAINST
maga is celebrating finally their leader jabba won the popular vote,FAVOR,FAVOR
try not to commit any more felonies on the way to the parking lot,NONE,AGAINST
take that putinyo boy,NONE,NONE
music to my ears guilty and guilty there is a god,NONE,AGAINST
trump must be so proud 34 firsts in a row records nobody has ever seen before,NONE,AGAINST
this made my day my week and month,NONE,FAVOR
the caption should read donald trump guilty of thirty four felonies,NONE,NONE
the most beautiful news ive heard in 4 years love it hahahahaha now all the lies,NONE,FAVOR
in the picture of trump when the guilty verdicts were read he looked like kristi noems goat,NONE,AGAINST
the man that is now found guilty is also the republican nominee could you just imagine what every world leader is now thinking dealing with a criminal holy,NONE,AGAINST
god bless america no one is above the law hopefully scotus agrees,NONE,AGAINST
good day for america and democracy that for you space laser believe,FAVOR,AGAINST
hiow many time he say rigged,NONE,NONE
maga tears,NONE,FAVOR
great about time trump be put in prison,NONE,AGAINST
what a beautiful day,NONE,NONE
celebration time america,FAVOR,NONE
well he finally won a popular vote,FAVOR,NONE
what punishment will the judge hand out,NONE,NONE
justice has been served finally djt has been proved he stole the 2016 election by lying to the american people and using russias help finally donald j trump is a convicted felon,NONE,AGAINST
and the jello will slide down the wall on appeal,NONE,AGAINST
ladies and gentlemen we got him now only 57 criminal counts to go i like presidents who arent felons,NONE,NONE
congrats dems you just handed trump the keys to the white house,FAVOR,FAVOR
i am a senior citizen i never expected to live long enough to see an american president convicted i doubt very much i will live through another 20 years of appeals good luck america,NONE,AGAINST
donald succeeded in making america great again by being found guilty,NONE,AGAINST
do you know what if mother theresa had done all that theres no way shed have gotten away with it either,NONE,FAVOR
now we get to see republicans bootlickbuttlick a convicted criminal disgusting,NONE,AGAINST
blacks for trump,NONE,FAVOR
justice at its finest,NONE,AGAINST
this is the single greatest video ive ever seen on youtube,NONE,FAVOR
excellent news,NONE,NONE
vote all democrats in 2024 save the country and women rights,FAVOR,AGAINST
let the party begin dem ks,FAVOR,NONE
trump and his codefendants locked up already trump the blackhole that sucks in endless number of codefendants increase penalties for contempt of court 05b 2b 8b jail given accountability in jail by his codefendants finally treat trump like a prisoner and endless more charges crushing down on trump life time imprisonment not enough,NONE,AGAINST
guilty what a beautiful word,NONE,AGAINST
trump always wanted to be in the history books,NONE,FAVOR
thank god,NONE,AGAINST
oh happy day now put him in the same prison along with diddy,NONE,AGAINST
how is he not in jail,NONE,AGAINST
what color jumpsuit do you think hell pick,NONE,NONE
and the jurors came up to me big strong jurors tears in their eyes and they said to me sir we find you guilty of absolutely everything,NONE,AGAINST
even that one dude who got all his news from truth social thought he was guilty guess you can change someones mind if they pay attention to actual evidence this is sweet,FAVOR,AGAINST
thank you lefties for electing the 47th president of the united states and the first felon you guys had to know it would backfire,NONE,AGAINST
justice is finally being served,NONE,NONE
this is ridiculous this whole this is rigged a circus just to keep him from becoming president go away joe bidenyou have done nothing for me and my country still voting for trump 2024 and many people i know are still are,AGAINST,FAVOR
fantastic news now i suppose trump will trumpet that biden paid jurors bribe for their verdict hallelujah justice prevails,FAVOR,AGAINST
now lock him up,NONE,AGAINST
isnt it about time that the media start calling this verdict what it is all about trump trying to deceive the voters of the united states in order to become president of the us he is blabbing his mouth off again so voters beware,NONE,AGAINST
now his wife can live in peace,NONE,AGAINST
this is a good day,NONE,NONE
i honestly didnt expect them to do the right thing im shocked,NONE,AGAINST
and the conviction party is only just beginning,NONE,AGAINST
the gop has dug itself into such a deep hole over the last 78 years and they just keep digging my former party is unsavable at this point and it will take at least a generation to overcome quite possibly two generations,FAVOR,NONE
convicted criminals should not be allowed to run for president,NONE,AGAINST
this will only boost his popularity unfortunately this will motivate his cult even more it will have zero effect on him being the republican candidate,NONE,FAVOR
cry maga cry and then cry some more,NONE,FAVOR
trump wanted to go down in history but not the way he wanted,NONE,AGAINST
they were american citizens chosen by the prosecution and the defence who took their jobs seriouslylistened to all the evidence and came back with a unanimous guilty verdict,NONE,AGAINST
we called this justice if anyone else any other normal citizen would have done what trump did would be in jail this is not fair,NONE,AGAINST
breaking news maga moves headquarters to sing sing,NONE,AGAINST
this is the perfect opportunity for the republican party to extricate themselves from him,NONE,AGAINST
the start of the end of this scourge on american democracy congratulations usa been a long time coming,FAVOR,AGAINST
what a shame,NONE,AGAINST
hell still win,NONE,FAVOR
every contributor analyst and lawyer on this channel said this was a weak case and that trump will probably be convicted innocent but every juror said he is guilty talk about making an insane verdict when your family is threatened,NONE,AGAINST
hell violate the gag order again wont be able to stop his mouth and when he does judge merchan do your duty melania has it been worth it,NONE,AGAINST
don the convict,NONE,AGAINST
should there be special treatment for a popular person,NONE,AGAINST
so what does this mean,NONE,NONE
a perfect jury a perfect conviction absolutely perfect,NONE,AGAINST
finally,NONE,NONE
assuming he loses appeal looks like don the con wont be able to vote for himself come november,NONE,AGAINST
what happens with the gag orders,NONE,NONE
trump a republican cant offer a single defense for his failures the republican congress cant offer a single defense for their failure hogs of a feather swim in the slop together,NONE,AGAINST
congratulations you just made donald trump the nelson mandela of our generation,NONE,FAVOR
and yet the cult is still going to post nonsense like what crime,NONE,AGAINST
still voting for trump even if he is in prison,NONE,FAVOR
does this not disqualified him from the republican party nomination as a felon does this not prevent him from being president according to the supreme court,NONE,AGAINST
the refuse to take the stand to defend himself and then blames everyone else guilty 34 for 45,NONE,AGAINST
the maga tears are flowing on fauxnews,NONE,AGAINST
as a republican i can only ask is this what they want in the running for president of the republican party a convicted felon will be voting democrat across the board this november,FAVOR,AGAINST
great info,NONE,NONE
heres one for you scotland,NONE,NONE
great now he can start campaigning again we need trump out there talking about what a great dinner guest hannibal lecter is,NONE,FAVOR
baby this is history text books and law books will always hold trump in their memory,NONE,AGAINST
juan merchand deserves a medal after this,NONE,NONE
